fold,arm,own_tau,date,station_code,price,litres,spend_cents,emergency
7,R0_64,0.25,2023-07-15,261,195.9,25.0,4897.5,True
7,R0_64,0.25,2023-07-22,261,189.9,25.0,4747.5,True
8,always_buy,,2023-07-28,414,182.9,25.0,4572.5,False
8,always_buy,,2023-08-04,414,178.9,25.0,4472.5,False
8,always_buy,,2023-08-11,414,215.9,25.0,5397.5,False
8,always_buy,,2023-08-18,414,215.9,25.0,5397.5,False
8,always_buy,,2023-08-25,414,199.9,25.0,4997.5,False
8,always_buy,,2023-09-01,414,199.9,25.0,4997.5,False
8,always_buy,,2023-09-08,414,227.9,25.0,5697.5,False
8,always_buy,,2023-09-15,414,224.9,25.0,5622.5,False
8,always_buy,,2023-09-22,414,221.9,25.0,5547.5,False
8,always_buy,,2023-09-29,414,217.9,25.0,5447.5,False
8,always_buy,,2023-10-06,414,207.9,25.0,5197.5,False
8,always_buy,,2023-10-13,414,195.9,25.0,4897.5,False
8,always_buy,,2023-10-20,414,191.9,25.0,4797.5,False
8,always_buy,,2023-07-28,18517,183.9,25.0,4597.5,False
8,always_buy,,2023-08-04,18517,179.9,25.0,4497.5,False
8,always_buy,,2023-08-11,18517,222.9,25.0,5572.5,False
8,always_buy,,2023-08-18,18517,215.9,25.0,5397.5,False
8,always_buy,,2023-08-25,18517,199.9,25.0,4997.5,False
8,always_buy,,2023-09-01,18517,197.9,25.0,4947.5,False
8,always_buy,,2023-09-08,18517,227.9,25.0,5697.5,False
8,always_buy,,2023-09-15,18517,224.9,25.0,5622.5,False
8,always_buy,,2023-09-22,18517,223.9,25.0,5597.5,False
8,always_buy,,2023-09-29,18517,219.9,25.0,5497.5,False
8,always_buy,,2023-10-06,18517,209.9,25.0,5247.5,False
8,always_buy,,2023-10-13,18517,205.9,25.0,5147.5,False
8,always_buy,,2023-10-20,18517,195.9,25.0,4897.5,False
8,always_buy,,2023-07-28,429,183.9,25.0,4597.5,False
8,always_buy,,2023-08-04,429,178.9,25.0,4472.5,False
8,always_buy,,2023-08-11,429,221.9,25.0,5547.5,False
8,always_buy,,2023-08-18,429,213.9,25.0,5347.5,False
8,always_buy,,2023-08-25,429,199.9,25.0,4997.5,False
8,always_buy,,2023-09-01,429,195.9,25.0,4897.5,False
8,always_buy,,2023-09-08,429,197.9,25.0,4947.5,False
8,always_buy,,2023-09-15,429,223.9,25.0,5597.5,False
8,always_buy,,2023-09-22,429,221.9,25.0,5547.5,False
8,always_buy,,2023-09-29,429,206.9,25.0,5172.5,False
8,always_buy,,2023-10-06,429,197.9,25.0,4947.5,False
8,always_buy,,2023-10-13,429,195.9,25.0,4897.5,False
8,always_buy,,2023-10-20,429,191.9,25.0,4797.5,False
8,always_buy,,2023-07-28,585,177.9,25.0,4447.5,False
8,always_buy,,2023-08-04,585,222.9,25.0,5572.5,False
8,always_buy,,2023-08-11,585,222.9,25.0,5572.5,False
8,always_buy,,2023-08-18,585,211.9,25.0,5297.5,False
8,always_buy,,2023-08-25,585,204.9,25.0,5122.5,False
8,always_buy,,2023-09-01,585,195.9,25.0,4897.5,False
8,always_buy,,2023-09-08,585,227.9,25.0,5697.5,False
8,always_buy,,2023-09-15,585,224.9,25.0,5622.5,False
8,always_buy,,2023-09-22,585,219.9,25.0,5497.5,False
8,always_buy,,2023-09-29,585,206.9,25.0,5172.5,False
8,always_buy,,2023-10-06,585,196.9,25.0,4922.5,False
8,always_buy,,2023-10-13,585,196.9,25.0,4922.5,False
8,always_buy,,2023-10-20,585,196.9,25.0,4922.5,False
8,always_buy,,2023-07-28,261,177.7,25.0,4442.5,False
8,always_buy,,2023-08-04,261,175.7,25.0,4392.5,False
8,always_buy,,2023-08-11,261,213.9,25.0,5347.5,False
8,always_buy,,2023-08-18,261,204.9,25.0,5122.5,False
8,always_buy,,2023-08-25,261,194.7,25.0,4867.5,False
8,always_buy,,2023-09-01,261,191.5,25.0,4787.5,False
8,always_buy,,2023-09-08,261,186.5,25.0,4662.5,False
8,always_buy,,2023-09-15,261,221.7,25.0,5542.5,False
8,always_buy,,2023-09-22,261,215.9,25.0,5397.5,False
8,always_buy,,2023-09-29,261,200.7,25.0,5017.5,False
8,always_buy,,2023-10-06,261,189.5,25.0,4737.5,False
8,always_buy,,2023-10-13,261,182.9,25.0,4572.5,False
8,always_buy,,2023-10-20,261,178.7,25.0,4467.5,False
8,R0_54,0.25,2023-08-04,414,178.9,25.0,4472.5,True
8,R0_54,0.25,2023-08-11,414,215.9,25.0,5397.5,True
8,R0_54,0.25,2023-08-18,414,215.9,25.0,5397.5,True
8,R0_54,0.25,2023-08-25,414,199.9,25.0,4997.5,True
8,R0_54,0.25,2023-09-01,414,199.9,25.0,4997.5,True
8,R0_54,0.25,2023-09-08,414,227.9,25.0,5697.5,True
8,R0_54,0.25,2023-09-15,414,224.9,25.0,5622.5,True
8,R0_54,0.25,2023-09-22,414,221.9,25.0,5547.5,True
8,R0_54,0.25,2023-09-29,414,217.9,25.0,5447.5,True
8,R0_54,0.25,2023-10-06,414,207.9,25.0,5197.5,True
8,R0_54,0.25,2023-10-13,414,195.9,25.0,4897.5,True
8,R0_54,0.25,2023-10-20,414,191.9,25.0,4797.5,True
8,R0_54,0.25,2023-08-04,18517,179.9,50.0,8995.0,False
8,R0_54,0.25,2023-08-18,18517,215.9,25.0,5397.5,True
8,R0_54,0.25,2023-08-25,18517,199.9,25.0,4997.5,True
8,R0_54,0.25,2023-09-01,18517,197.9,25.0,4947.5,True
8,R0_54,0.25,2023-09-08,18517,227.9,25.0,5697.5,True
8,R0_54,0.25,2023-09-15,18517,224.9,25.0,5622.5,True
8,R0_54,0.25,2023-09-22,18517,223.9,25.0,5597.5,True
8,R0_54,0.25,2023-09-29,18517,219.9,25.0,5497.5,True
8,R0_54,0.25,2023-10-06,18517,209.9,25.0,5247.5,True
8,R0_54,0.25,2023-10-13,18517,205.9,25.0,5147.5,True
8,R0_54,0.25,2023-10-20,18517,195.9,25.0,4897.5,True
8,R0_54,0.25,2023-08-04,429,178.9,25.0,4472.5,True
8,R0_54,0.25,2023-08-11,429,221.9,25.0,5547.5,True
8,R0_54,0.25,2023-08-18,429,213.9,25.0,5347.5,True
8,R0_54,0.25,2023-08-25,429,199.9,25.0,4997.5,True
8,R0_54,0.25,2023-09-01,429,195.9,25.0,4897.5,True
8,R0_54,0.25,2023-09-08,429,197.9,25.0,4947.5,True
8,R0_54,0.25,2023-09-15,429,223.9,25.0,5597.5,True
8,R0_54,0.25,2023-09-22,429,221.9,25.0,5547.5,True
8,R0_54,0.25,2023-09-29,429,206.9,25.0,5172.5,True
8,R0_54,0.25,2023-10-06,429,197.9,25.0,4947.5,True
8,R0_54,0.25,2023-10-13,429,195.9,25.0,4897.5,True
8,R0_54,0.25,2023-10-20,429,191.9,25.0,4797.5,True
8,R0_54,0.25,2023-08-04,585,222.9,25.0,5572.5,True
8,R0_54,0.25,2023-08-11,585,222.9,25.0,5572.5,True
8,R0_54,0.25,2023-08-18,585,211.9,25.0,5297.5,True
8,R0_54,0.25,2023-08-25,585,204.9,25.0,5122.5,True
8,R0_54,0.25,2023-09-01,585,195.9,25.0,4897.5,True
8,R0_54,0.25,2023-09-08,585,227.9,25.0,5697.5,True
8,R0_54,0.25,2023-09-15,585,224.9,25.0,5622.5,True
8,R0_54,0.25,2023-09-22,585,219.9,25.0,5497.5,True
8,R0_54,0.25,2023-09-29,585,206.9,25.0,5172.5,True
8,R0_54,0.25,2023-10-06,585,196.9,25.0,4922.5,True
8,R0_54,0.25,2023-10-13,585,196.9,25.0,4922.5,True
8,R0_54,0.25,2023-10-20,585,196.9,25.0,4922.5,True
8,R0_54,0.25,2023-08-04,261,175.7,50.0,8785.0,False
8,R0_54,0.25,2023-08-18,261,204.9,25.0,5122.5,True
8,R0_54,0.25,2023-08-25,261,194.7,25.0,4867.5,True
8,R0_54,0.25,2023-09-01,261,191.5,25.0,4787.5,True
8,R0_54,0.25,2023-09-08,261,186.5,25.0,4662.5,True
8,R0_54,0.25,2023-09-15,261,221.7,25.0,5542.5,True
8,R0_54,0.25,2023-09-22,261,215.9,25.0,5397.5,True
8,R0_54,0.25,2023-09-29,261,200.7,25.0,5017.5,True
8,R0_54,0.25,2023-10-06,261,189.5,25.0,4737.5,True
8,R0_54,0.25,2023-10-13,261,182.9,25.0,4572.5,True
8,R0_54,0.25,2023-10-20,261,178.7,25.0,4467.5,True
8,cand_54,0.25,2023-08-04,414,178.9,25.0,4472.5,True
8,cand_54,0.25,2023-08-11,414,215.9,25.0,5397.5,True
8,cand_54,0.25,2023-08-18,414,215.9,25.0,5397.5,True
8,cand_54,0.25,2023-08-25,414,199.9,25.0,4997.5,True
8,cand_54,0.25,2023-09-01,414,199.9,25.0,4997.5,True
8,cand_54,0.25,2023-09-08,414,227.9,25.0,5697.5,True
8,cand_54,0.25,2023-09-15,414,224.9,25.0,5622.5,True
8,cand_54,0.25,2023-09-22,414,221.9,25.0,5547.5,True
8,cand_54,0.25,2023-09-29,414,217.9,25.0,5447.5,True
8,cand_54,0.25,2023-10-06,414,207.9,25.0,5197.5,True
8,cand_54,0.25,2023-10-13,414,195.9,25.0,4897.5,True
8,cand_54,0.25,2023-10-20,414,191.9,50.0,9595.0,False
8,cand_54,0.25,2023-08-04,18517,179.9,50.0,8995.0,False
8,cand_54,0.25,2023-08-18,18517,215.9,25.0,5397.5,True
8,cand_54,0.25,2023-08-25,18517,199.9,25.0,4997.5,True
8,cand_54,0.25,2023-09-01,18517,197.9,25.0,4947.5,True
8,cand_54,0.25,2023-09-08,18517,227.9,25.0,5697.5,True
8,cand_54,0.25,2023-09-15,18517,224.9,25.0,5622.5,True
8,cand_54,0.25,2023-09-22,18517,223.9,25.0,5597.5,True
8,cand_54,0.25,2023-09-29,18517,219.9,25.0,5497.5,True
8,cand_54,0.25,2023-10-06,18517,209.9,25.0,5247.5,True
8,cand_54,0.25,2023-10-13,18517,205.9,25.0,5147.5,True
8,cand_54,0.25,2023-10-20,18517,195.9,50.0,9795.0,False
8,cand_54,0.25,2023-08-04,429,178.9,25.0,4472.5,True
8,cand_54,0.25,2023-08-11,429,221.9,25.0,5547.5,True
8,cand_54,0.25,2023-08-18,429,213.9,25.0,5347.5,True
8,cand_54,0.25,2023-08-25,429,199.9,25.0,4997.5,True
8,cand_54,0.25,2023-09-01,429,195.9,25.0,4897.5,True
8,cand_54,0.25,2023-09-08,429,197.9,25.0,4947.5,True
8,cand_54,0.25,2023-09-15,429,223.9,25.0,5597.5,True
8,cand_54,0.25,2023-09-22,429,221.9,25.0,5547.5,True
8,cand_54,0.25,2023-09-29,429,206.9,25.0,5172.5,True
8,cand_54,0.25,2023-10-06,429,197.9,25.0,4947.5,True
8,cand_54,0.25,2023-10-13,429,195.9,25.0,4897.5,True
8,cand_54,0.25,2023-10-20,429,191.9,25.0,4797.5,True
8,cand_54,0.25,2023-08-04,585,222.9,25.0,5572.5,True
8,cand_54,0.25,2023-08-11,585,222.9,25.0,5572.5,True
8,cand_54,0.25,2023-08-18,585,211.9,25.0,5297.5,True
8,cand_54,0.25,2023-08-25,585,204.9,25.0,5122.5,True
8,cand_54,0.25,2023-09-01,585,195.9,25.0,4897.5,True
8,cand_54,0.25,2023-09-08,585,227.9,25.0,5697.5,True
8,cand_54,0.25,2023-09-15,585,224.9,25.0,5622.5,True
8,cand_54,0.25,2023-09-22,585,219.9,25.0,5497.5,True
8,cand_54,0.25,2023-09-29,585,206.9,25.0,5172.5,True
8,cand_54,0.25,2023-10-06,585,196.9,25.0,4922.5,True
8,cand_54,0.25,2023-10-13,585,196.9,25.0,4922.5,True
8,cand_54,0.25,2023-10-20,585,196.9,25.0,4922.5,True
8,cand_54,0.25,2023-08-04,261,175.7,50.0,8785.0,False
8,cand_54,0.25,2023-08-18,261,204.9,25.0,5122.5,True
8,cand_54,0.25,2023-08-25,261,194.7,25.0,4867.5,True
8,cand_54,0.25,2023-09-01,261,191.5,25.0,4787.5,True
8,cand_54,0.25,2023-09-08,261,186.5,25.0,4662.5,True
8,cand_54,0.25,2023-09-15,261,221.7,25.0,5542.5,True
8,cand_54,0.25,2023-09-22,261,215.9,25.0,5397.5,True
8,cand_54,0.25,2023-09-29,261,200.7,25.0,5017.5,True
8,cand_54,0.25,2023-10-06,261,189.5,25.0,4737.5,True
8,cand_54,0.25,2023-10-13,261,182.9,25.0,4572.5,True
8,cand_54,0.25,2023-10-20,261,178.7,50.0,8935.0,False
8,R0_64,0.25,2023-08-04,414,178.9,25.0,4472.5,True
8,R0_64,0.25,2023-08-11,414,215.9,25.0,5397.5,True
8,R0_64,0.25,2023-08-18,414,215.9,25.0,5397.5,True
8,R0_64,0.25,2023-08-25,414,199.9,25.0,4997.5,True
8,R0_64,0.25,2023-09-01,414,199.9,25.0,4997.5,True
8,R0_64,0.25,2023-09-08,414,227.9,25.0,5697.5,True
8,R0_64,0.25,2023-09-15,414,224.9,25.0,5622.5,True
8,R0_64,0.25,2023-09-22,414,221.9,25.0,5547.5,True
8,R0_64,0.25,2023-09-29,414,217.9,25.0,5447.5,True
8,R0_64,0.25,2023-10-06,414,207.9,25.0,5197.5,True
8,R0_64,0.25,2023-10-13,414,195.9,25.0,4897.5,True
8,R0_64,0.25,2023-10-20,414,191.9,25.0,4797.5,True
8,R0_64,0.25,2023-08-04,18517,179.9,50.0,8995.0,False
8,R0_64,0.25,2023-08-18,18517,215.9,25.0,5397.5,True
8,R0_64,0.25,2023-08-25,18517,199.9,25.0,4997.5,True
8,R0_64,0.25,2023-09-01,18517,197.9,25.0,4947.5,True
8,R0_64,0.25,2023-09-08,18517,227.9,25.0,5697.5,True
8,R0_64,0.25,2023-09-15,18517,224.9,25.0,5622.5,True
8,R0_64,0.25,2023-09-22,18517,223.9,25.0,5597.5,True
8,R0_64,0.25,2023-09-29,18517,219.9,25.0,5497.5,True
8,R0_64,0.25,2023-10-06,18517,209.9,25.0,5247.5,True
8,R0_64,0.25,2023-10-13,18517,205.9,25.0,5147.5,True
8,R0_64,0.25,2023-10-20,18517,195.9,25.0,4897.5,True
8,R0_64,0.25,2023-08-04,429,178.9,25.0,4472.5,True
8,R0_64,0.25,2023-08-11,429,221.9,25.0,5547.5,True
8,R0_64,0.25,2023-08-18,429,213.9,25.0,5347.5,True
8,R0_64,0.25,2023-08-25,429,199.9,25.0,4997.5,True
8,R0_64,0.25,2023-09-01,429,195.9,25.0,4897.5,True
8,R0_64,0.25,2023-09-08,429,197.9,25.0,4947.5,True
8,R0_64,0.25,2023-09-15,429,223.9,25.0,5597.5,True
8,R0_64,0.25,2023-09-22,429,221.9,25.0,5547.5,True
8,R0_64,0.25,2023-09-29,429,206.9,25.0,5172.5,True
8,R0_64,0.25,2023-10-06,429,197.9,25.0,4947.5,True
8,R0_64,0.25,2023-10-13,429,195.9,25.0,4897.5,True
8,R0_64,0.25,2023-10-20,429,191.9,25.0,4797.5,True
8,R0_64,0.25,2023-08-04,585,222.9,25.0,5572.5,True
8,R0_64,0.25,2023-08-11,585,222.9,25.0,5572.5,True
8,R0_64,0.25,2023-08-18,585,211.9,25.0,5297.5,True
8,R0_64,0.25,2023-08-25,585,204.9,25.0,5122.5,True
8,R0_64,0.25,2023-09-01,585,195.9,25.0,4897.5,True
8,R0_64,0.25,2023-09-08,585,227.9,25.0,5697.5,True
8,R0_64,0.25,2023-09-15,585,224.9,25.0,5622.5,True
8,R0_64,0.25,2023-09-22,585,219.9,25.0,5497.5,True
8,R0_64,0.25,2023-09-29,585,206.9,25.0,5172.5,True
8,R0_64,0.25,2023-10-06,585,196.9,25.0,4922.5,True
8,R0_64,0.25,2023-10-13,585,196.9,25.0,4922.5,True
8,R0_64,0.25,2023-10-20,585,196.9,25.0,4922.5,True
8,R0_64,0.25,2023-08-04,261,175.7,50.0,8785.0,False
8,R0_64,0.25,2023-08-18,261,204.9,25.0,5122.5,True
8,R0_64,0.25,2023-08-25,261,194.7,25.0,4867.5,True
8,R0_64,0.25,2023-09-01,261,191.5,25.0,4787.5,True
8,R0_64,0.25,2023-09-08,261,186.5,25.0,4662.5,True
8,R0_64,0.25,2023-09-15,261,221.7,25.0,5542.5,True
8,R0_64,0.25,2023-09-22,261,215.9,25.0,5397.5,True
8,R0_64,0.25,2023-09-29,261,200.7,25.0,5017.5,True
8,R0_64,0.25,2023-10-06,261,189.5,25.0,4737.5,True
8,R0_64,0.25,2023-10-13,261,182.9,25.0,4572.5,True
8,R0_64,0.25,2023-10-20,261,178.7,25.0,4467.5,True
9,always_buy,,2023-10-26,414,223.9,25.0,5597.5,False
9,always_buy,,2023-11-02,414,223.9,25.0,5597.5,False
9,always_buy,,2023-11-09,414,221.9,25.0,5547.5,False
9,always_buy,,2023-11-16,414,214.9,25.0,5372.5,False
9,always_buy,,2023-11-23,414,204.9,25.0,5122.5,False
9,always_buy,,2023-11-30,414,189.9,25.0,4747.5,False
9,always_buy,,2023-12-07,414,217.9,25.0,5447.5,False
9,always_buy,,2023-12-14,414,217.9,25.0,5447.5,False
9,always_buy,,2023-12-21,414,214.9,25.0,5372.5,False
9,always_buy,,2023-12-28,414,212.9,25.0,5322.5,False
9,always_buy,,2024-01-04,414,197.9,25.0,4947.5,False
9,always_buy,,2024-01-11,414,193.9,25.0,4847.5,False
9,always_buy,,2024-01-18,414,181.9,25.0,4547.5,False
9,always_buy,,2023-10-26,18517,223.9,25.0,5597.5,False
9,always_buy,,2023-11-02,18517,223.9,25.0,5597.5,False
9,always_buy,,2023-11-09,18517,223.9,25.0,5597.5,False
9,always_buy,,2023-11-16,18517,219.9,25.0,5497.5,False
9,always_buy,,2023-11-23,18517,209.9,25.0,5247.5,False
9,always_buy,,2023-11-30,18517,191.9,25.0,4797.5,False
9,always_buy,,2023-12-07,18517,217.9,25.0,5447.5,False
9,always_buy,,2023-12-14,18517,217.9,25.0,5447.5,False
9,always_buy,,2023-12-21,18517,217.9,25.0,5447.5,False
9,always_buy,,2023-12-28,18517,212.9,25.0,5322.5,False
9,always_buy,,2024-01-04,18517,203.9,25.0,5097.5,False
9,always_buy,,2024-01-11,18517,199.9,25.0,4997.5,False
9,always_buy,,2024-01-18,18517,183.9,25.0,4597.5,False
9,always_buy,,2023-10-26,429,191.9,25.0,4797.5,False
9,always_buy,,2023-11-02,429,222.9,25.0,5572.5,False
9,always_buy,,2023-11-09,429,222.9,25.0,5572.5,False
9,always_buy,,2023-11-16,429,213.9,25.0,5347.5,False
9,always_buy,,2023-11-23,429,203.9,25.0,5097.5,False
9,always_buy,,2023-11-30,429,187.9,25.0,4697.5,False
9,always_buy,,2023-12-07,429,179.9,25.0,4497.5,False
9,always_buy,,2023-12-14,429,216.9,25.0,5422.5,False
9,always_buy,,2023-12-21,429,215.9,25.0,5397.5,False
9,always_buy,,2023-12-28,429,203.9,25.0,5097.5,False
9,always_buy,,2024-01-04,429,197.9,25.0,4947.5,False
9,always_buy,,2024-01-11,429,189.9,25.0,4747.5,False
9,always_buy,,2024-01-18,429,187.9,25.0,4697.5,False
9,always_buy,,2023-10-26,585,223.9,25.0,5597.5,False
9,always_buy,,2023-11-02,585,223.9,25.0,5597.5,False
9,always_buy,,2023-11-09,585,221.9,25.0,5547.5,False
9,always_buy,,2023-11-16,585,213.9,25.0,5347.5,False
9,always_buy,,2023-11-23,585,197.9,25.0,4947.5,False
9,always_buy,,2023-11-30,585,187.9,25.0,4697.5,False
9,always_buy,,2023-12-07,585,185.9,25.0,4647.5,False
9,always_buy,,2023-12-14,585,217.9,25.0,5447.5,False
9,always_buy,,2023-12-21,585,215.9,25.0,5397.5,False
9,always_buy,,2023-12-28,585,203.9,25.0,5097.5,False
9,always_buy,,2024-01-04,585,202.9,25.0,5072.5,False
9,always_buy,,2024-01-11,585,189.9,25.0,4747.5,False
9,always_buy,,2024-01-18,585,184.9,25.0,4622.5,False
9,always_buy,,2023-10-26,261,176.9,25.0,4422.5,False
9,always_buy,,2023-11-02,261,222.9,25.0,5572.5,False
9,always_buy,,2023-11-09,261,220.9,25.0,5522.5,False
9,always_buy,,2023-11-16,261,200.5,25.0,5012.5,False
9,always_buy,,2023-11-23,261,187.9,25.0,4697.5,False
9,always_buy,,2023-11-30,261,175.9,25.0,4397.5,False
9,always_buy,,2023-12-07,261,171.9,25.0,4297.5,False
9,always_buy,,2023-12-14,261,217.9,25.0,5447.5,False
9,always_buy,,2023-12-21,261,207.9,25.0,5197.5,False
9,always_buy,,2023-12-28,261,199.9,25.0,4997.5,False
9,always_buy,,2024-01-04,261,185.9,25.0,4647.5,False
9,always_buy,,2024-01-11,261,179.9,25.0,4497.5,False
9,always_buy,,2024-01-18,261,167.9,25.0,4197.5,False
9,R0_54,0.25,2023-11-02,414,223.9,25.0,5597.5,True
9,R0_54,0.25,2023-11-09,414,221.9,25.0,5547.5,True
9,R0_54,0.25,2023-11-16,414,214.9,25.0,5372.5,True
9,R0_54,0.25,2023-11-23,414,204.9,25.0,5122.5,True
9,R0_54,0.25,2023-11-30,414,189.9,25.0,4747.5,True
9,R0_54,0.25,2023-12-07,414,217.9,25.0,5447.5,True
9,R0_54,0.25,2023-12-14,414,217.9,25.0,5447.5,True
9,R0_54,0.25,2023-12-21,414,214.9,25.0,5372.5,True
9,R0_54,0.25,2023-12-28,414,212.9,25.0,5322.5,True
9,R0_54,0.25,2024-01-04,414,197.9,25.0,4947.5,True
9,R0_54,0.25,2024-01-11,414,193.9,25.0,4847.5,True
9,R0_54,0.25,2024-01-18,414,181.9,25.0,4547.5,True
9,R0_54,0.25,2023-11-02,18517,223.9,25.0,5597.5,True
9,R0_54,0.25,2023-11-09,18517,223.9,25.0,5597.5,True
9,R0_54,0.25,2023-11-16,18517,219.9,25.0,5497.5,True
9,R0_54,0.25,2023-11-23,18517,209.9,25.0,5247.5,True
9,R0_54,0.25,2023-11-30,18517,191.9,25.0,4797.5,True
9,R0_54,0.25,2023-12-07,18517,217.9,25.0,5447.5,True
9,R0_54,0.25,2023-12-14,18517,217.9,25.0,5447.5,True
9,R0_54,0.25,2023-12-21,18517,217.9,25.0,5447.5,True
9,R0_54,0.25,2023-12-28,18517,212.9,25.0,5322.5,True
9,R0_54,0.25,2024-01-04,18517,203.9,25.0,5097.5,True
9,R0_54,0.25,2024-01-11,18517,199.9,25.0,4997.5,True
9,R0_54,0.25,2024-01-18,18517,183.9,25.0,4597.5,True
9,R0_54,0.25,2023-10-26,429,191.9,25.0,4797.5,False
9,R0_54,0.25,2023-11-09,429,222.9,25.0,5572.5,True
9,R0_54,0.25,2023-11-16,429,213.9,25.0,5347.5,True
9,R0_54,0.25,2023-11-23,429,203.9,25.0,5097.5,True
9,R0_54,0.25,2023-11-30,429,187.9,25.0,4697.5,True
9,R0_54,0.25,2023-12-07,429,179.9,50.0,8995.0,False
9,R0_54,0.25,2023-12-21,429,215.9,25.0,5397.5,True
9,R0_54,0.25,2023-12-28,429,203.9,25.0,5097.5,True
9,R0_54,0.25,2024-01-04,429,197.9,25.0,4947.5,True
9,R0_54,0.25,2024-01-11,429,189.9,25.0,4747.5,True
9,R0_54,0.25,2024-01-18,429,187.9,25.0,4697.5,True
9,R0_54,0.25,2023-11-02,585,223.9,25.0,5597.5,True
9,R0_54,0.25,2023-11-09,585,221.9,25.0,5547.5,True
9,R0_54,0.25,2023-11-16,585,213.9,25.0,5347.5,True
9,R0_54,0.25,2023-11-23,585,197.9,25.0,4947.5,True
9,R0_54,0.25,2023-11-30,585,187.9,25.0,4697.5,True
9,R0_54,0.25,2023-12-07,585,185.9,50.0,9295.0,False
9,R0_54,0.25,2023-12-21,585,215.9,25.0,5397.5,True
9,R0_54,0.25,2023-12-28,585,203.9,25.0,5097.5,True
9,R0_54,0.25,2024-01-04,585,202.9,25.0,5072.5,True
9,R0_54,0.25,2024-01-11,585,189.9,25.0,4747.5,True
9,R0_54,0.25,2024-01-18,585,184.9,25.0,4622.5,True
9,R0_54,0.25,2023-10-26,261,176.9,25.0,4422.5,False
9,R0_54,0.25,2023-11-09,261,220.9,25.0,5522.5,True
9,R0_54,0.25,2023-11-16,261,200.5,25.0,5012.5,True
9,R0_54,0.25,2023-11-23,261,187.9,25.0,4697.5,True
9,R0_54,0.25,2023-11-30,261,175.9,50.0,8795.0,False
9,R0_54,0.25,2023-12-07,261,171.9,25.0,4297.5,False
9,R0_54,0.25,2023-12-21,261,207.9,25.0,5197.5,True
9,R0_54,0.25,2023-12-28,261,199.9,25.0,4997.5,True
9,R0_54,0.25,2024-01-04,261,185.9,25.0,4647.5,True
9,R0_54,0.25,2024-01-11,261,179.9,25.0,4497.5,True
9,R0_54,0.25,2024-01-18,261,167.9,50.0,8395.0,False
9,cand_54,0.25,2023-11-02,414,223.9,25.0,5597.5,True
9,cand_54,0.25,2023-11-09,414,221.9,25.0,5547.5,True
9,cand_54,0.25,2023-11-16,414,214.9,25.0,5372.5,True
9,cand_54,0.25,2023-11-23,414,204.9,25.0,5122.5,True
9,cand_54,0.25,2023-11-30,414,189.9,25.0,4747.5,True
9,cand_54,0.25,2023-12-07,414,217.9,25.0,5447.5,True
9,cand_54,0.25,2023-12-14,414,217.9,25.0,5447.5,True
9,cand_54,0.25,2023-12-21,414,214.9,25.0,5372.5,True
9,cand_54,0.25,2023-12-28,414,212.9,25.0,5322.5,True
9,cand_54,0.25,2024-01-04,414,197.9,25.0,4947.5,True
9,cand_54,0.25,2024-01-11,414,193.9,25.0,4847.5,True
9,cand_54,0.25,2024-01-18,414,181.9,50.0,9095.0,False
9,cand_54,0.25,2023-11-02,18517,223.9,25.0,5597.5,True
9,cand_54,0.25,2023-11-09,18517,223.9,25.0,5597.5,True
9,cand_54,0.25,2023-11-16,18517,219.9,25.0,5497.5,True
9,cand_54,0.25,2023-11-23,18517,209.9,25.0,5247.5,True
9,cand_54,0.25,2023-11-30,18517,191.9,25.0,4797.5,True
9,cand_54,0.25,2023-12-07,18517,217.9,25.0,5447.5,True
9,cand_54,0.25,2023-12-14,18517,217.9,25.0,5447.5,True
9,cand_54,0.25,2023-12-21,18517,217.9,25.0,5447.5,True
9,cand_54,0.25,2023-12-28,18517,212.9,25.0,5322.5,True
9,cand_54,0.25,2024-01-04,18517,203.9,25.0,5097.5,True
9,cand_54,0.25,2024-01-11,18517,199.9,25.0,4997.5,True
9,cand_54,0.25,2024-01-18,18517,183.9,25.0,4597.5,True
9,cand_54,0.25,2023-10-26,429,191.9,25.0,4797.5,False
9,cand_54,0.25,2023-11-09,429,222.9,25.0,5572.5,True
9,cand_54,0.25,2023-11-16,429,213.9,25.0,5347.5,True
9,cand_54,0.25,2023-11-23,429,203.9,25.0,5097.5,True
9,cand_54,0.25,2023-11-30,429,187.9,25.0,4697.5,True
9,cand_54,0.25,2023-12-07,429,179.9,50.0,8995.0,False
9,cand_54,0.25,2023-12-21,429,215.9,25.0,5397.5,True
9,cand_54,0.25,2023-12-28,429,203.9,25.0,5097.5,True
9,cand_54,0.25,2024-01-04,429,197.9,25.0,4947.5,True
9,cand_54,0.25,2024-01-11,429,189.9,25.0,4747.5,True
9,cand_54,0.25,2024-01-18,429,187.9,25.0,4697.5,True
9,cand_54,0.25,2023-11-02,585,223.9,25.0,5597.5,True
9,cand_54,0.25,2023-11-09,585,221.9,25.0,5547.5,True
9,cand_54,0.25,2023-11-16,585,213.9,25.0,5347.5,True
9,cand_54,0.25,2023-11-23,585,197.9,25.0,4947.5,True
9,cand_54,0.25,2023-11-30,585,187.9,25.0,4697.5,True
9,cand_54,0.25,2023-12-07,585,185.9,50.0,9295.0,False
9,cand_54,0.25,2023-12-21,585,215.9,25.0,5397.5,True
9,cand_54,0.25,2023-12-28,585,203.9,25.0,5097.5,True
9,cand_54,0.25,2024-01-04,585,202.9,25.0,5072.5,True
