station_code,name,address,suburb,postcode,brand,fuel_code,price,date
2128,Ampol Nyngan,"39 Pangee St, NYNGAN NSW 2825",Nyngan,2825,Ampol,U91,184.5,2026-06-09
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",West Ryde,2114,EG Ampol,E10,157.9,2026-06-09
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",West Ryde,2114,EG Ampol,P95,176.9,2026-06-09
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",West Ryde,2114,EG Ampol,P98,185.9,2026-06-09
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",West Ryde,2114,EG Ampol,PDL,198.9,2026-06-09
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",West Ryde,2114,EG Ampol,U91,161.9,2026-06-09
2135,TASCO Leeton Vance Rd,"44-46 Vance Rd, LEETON NSW 2705",Leeton,2705,Ampol,DL,232.9,2026-06-09
2136,Transwest Fuels,"286 Manilla St, MANILLA NSW 2346",Manilla,2346,Transwest Fuels,DL,205.5,2026-06-09
2136,Transwest Fuels,"286 Manilla St, MANILLA NSW 2346",Manilla,2346,Transwest Fuels,P95,192.9,2026-06-09
2136,Transwest Fuels,"286 Manilla St, MANILLA NSW 2346",Manilla,2346,Transwest Fuels,U91,179.9,2026-06-09
2137,Transwest Fuels,"2 Chelmsford St, KOOTINGAL NSW 2352",Kootingal,2352,Transwest Fuels,DL,205.5,2026-06-09
2137,Transwest Fuels,"2 Chelmsford St, KOOTINGAL NSW 2352",Kootingal,2352,Transwest Fuels,P95,189.9,2026-06-09
2137,Transwest Fuels,"2 Chelmsford St, KOOTINGAL NSW 2352",Kootingal,2352,Transwest Fuels,U91,173.5,2026-06-09
2141,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",Granville,2142,Powerfuel,DL,199.5,2026-06-09
2141,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",Granville,2142,Powerfuel,E10,155.5,2026-06-09
2141,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",Granville,2142,Powerfuel,P95,178.5,2026-06-09
2141,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",Granville,2142,Powerfuel,U91,157.5,2026-06-09
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,DL,209.9,2026-06-09
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,E10,165.9,2026-06-09
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,P95,183.9,2026-06-09
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,P98,192.9,2026-06-09
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,PDL,212.9,2026-06-09
2153,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",Matraville,2036,BP,E10,165.9,2026-06-09
2153,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",Matraville,2036,BP,P95,183.9,2026-06-09
2153,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",Matraville,2036,BP,P98,193.9,2026-06-09
2153,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",Matraville,2036,BP,PDL,205.9,2026-06-09
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",Thornton,2322,7-Eleven,E10,167.5,2026-06-09
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",Thornton,2322,7-Eleven,P95,186.5,2026-06-09
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",Thornton,2322,7-Eleven,P98,195.5,2026-06-09
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",Thornton,2322,7-Eleven,PDL,209.9,2026-06-09
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",Thornton,2322,7-Eleven,U91,169.5,2026-06-09
2159,Mountain Motors Walcha,"18n Derby St, WALCHA NSW 2354",Walcha,2354,BP,DL,213.0,2026-06-09
2159,Mountain Motors Walcha,"18n Derby St, WALCHA NSW 2354",Walcha,2354,BP,P98,210.0,2026-06-09
2159,Mountain Motors Walcha,"18n Derby St, WALCHA NSW 2354",Walcha,2354,BP,U91,183.0,2026-06-09
2184,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",Port Kembla,2505,Mobil,E10,159.9,2026-06-09
2184,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",Port Kembla,2505,Mobil,P98,185.9,2026-06-09
2184,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",Port Kembla,2505,Mobil,PDL,193.9,2026-06-09
2184,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",Port Kembla,2505,Mobil,U91,161.9,2026-06-09
2193,CALTEX MUSWELLBROOK,"42-50 Sydney St, MUSWELLBROOK NSW 2333",Muswellbrook,2333,Caltex,E10,168.5,2026-06-09
2193,CALTEX MUSWELLBROOK,"42-50 Sydney St, MUSWELLBROOK NSW 2333",Muswellbrook,2333,Caltex,P98,190.5,2026-06-09
2193,CALTEX MUSWELLBROOK,"42-50 Sydney St, MUSWELLBROOK NSW 2333",Muswellbrook,2333,Caltex,PDL,206.5,2026-06-09
2193,CALTEX MUSWELLBROOK,"42-50 Sydney St, MUSWELLBROOK NSW 2333",Muswellbrook,2333,Caltex,U91,170.5,2026-06-09
2198,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",Berowra Heights,2082,BP,E10,167.9,2026-06-09
2198,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",Berowra Heights,2082,BP,P98,194.9,2026-06-09
2198,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",Berowra Heights,2082,BP,PDL,212.9,2026-06-09
2198,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",Berowra Heights,2082,BP,U91,169.9,2026-06-09
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",Concord,2137,Ampol Foodary,E10,157.9,2026-06-09
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",Concord,2137,Ampol Foodary,P95,177.9,2026-06-09
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",Concord,2137,Ampol Foodary,P98,186.9,2026-06-09
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",Concord,2137,Ampol Foodary,PDL,197.9,2026-06-09
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",Concord,2137,Ampol Foodary,U91,159.9,2026-06-09
2219,Bendy Kates,"2a Francis Hollis Dr, TATHRA NSW 2550",Tathra,2550,Independent,DL,223.9,2026-06-09
2219,Bendy Kates,"2a Francis Hollis Dr, TATHRA NSW 2550",Tathra,2550,Independent,P95,209.9,2026-06-09
2219,Bendy Kates,"2a Francis Hollis Dr, TATHRA NSW 2550",Tathra,2550,Independent,U91,197.9,2026-06-09
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",Guildford,2161,BP,DL,185.5,2026-06-09
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",Guildford,2161,BP,E10,157.5,2026-06-09
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",Guildford,2161,BP,P98,186.5,2026-06-09
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",Guildford,2161,BP,PDL,187.5,2026-06-09
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",Guildford,2161,BP,U91,159.5,2026-06-09
2222,Shell Wyong,"140 Pacific Hwy, WYONG NSW 2259",Wyong,2259,Shell,DL,209.5,2026-06-09
2222,Shell Wyong,"140 Pacific Hwy, WYONG NSW 2259",Wyong,2259,Shell,P98,192.5,2026-06-09
2222,Shell Wyong,"140 Pacific Hwy, WYONG NSW 2259",Wyong,2259,Shell,U91,171.5,2026-06-09
2223,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",Charlotte Bay,2428,Metro Fuel,DL,207.9,2026-06-09
2223,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",Charlotte Bay,2428,Metro Fuel,E85,234.9,2026-06-09
2223,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",Charlotte Bay,2428,Metro Fuel,P95,183.9,2026-06-09
2223,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",Charlotte Bay,2428,Metro Fuel,P98,196.9,2026-06-09
2223,Riverside Co,"203 Charlotte Bay St, CHARLOTTE BAY NSW 2428",Charlotte Bay,2428,Metro Fuel,U91,171.9,2026-06-09
2224,Greenwell Point Service Centre,"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",Greenwell Point,2540,Enhance,P95,189.9,2026-06-09
2224,Greenwell Point Service Centre,"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",Greenwell Point,2540,Enhance,PDL,209.9,2026-06-09
2224,Greenwell Point Service Centre,"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",Greenwell Point,2540,Enhance,U91,176.9,2026-06-09
2225,Ampol Bombala Depot,"1 High Street, BOMBALA NSW 2632",Bombala,2632,Ampol,DL,209.9,2026-06-09
2226,Ampol Goulburn Depot,"13 Sloane St, Goulburn NSW 2580",Goulburn,2580,Ampol,DL,202.9,2026-06-09
2226,Ampol Goulburn Depot,"13 Sloane St, Goulburn NSW 2580",Goulburn,2580,Ampol,PDL,205.9,2026-06-09
2227,Ampol Bega Depot,"36 Lagoon Street, BEGA NSW 2550",Bega,2550,Ampol,DL,207.9,2026-06-09
2227,Ampol Bega Depot,"36 Lagoon Street, BEGA NSW 2550",Bega,2550,Ampol,P98,197.9,2026-06-09
2227,Ampol Bega Depot,"36 Lagoon Street, BEGA NSW 2550",Bega,2550,Ampol,PDL,210.9,2026-06-09
2227,Ampol Bega Depot,"36 Lagoon Street, BEGA NSW 2550",Bega,2550,Ampol,U91,173.9,2026-06-09
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",Greta,2334,Pearl Energy,DL,202.5,2026-06-09
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",Greta,2334,Pearl Energy,E10,168.5,2026-06-09
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",Greta,2334,Pearl Energy,P95,182.5,2026-06-09
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",Greta,2334,Pearl Energy,PDL,202.5,2026-06-09
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",Greta,2334,Pearl Energy,U91,170.5,2026-06-09
2229,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,BP,DL,209.9,2026-06-09
2229,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,BP,P95,199.9,2026-06-09
2229,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,BP,P98,219.9,2026-06-09
2229,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,BP,PDL,211.9,2026-06-09
2229,BP Tenterfield,"69 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,BP,U91,187.9,2026-06-09
2230,Manildra Newsagency & Roadhouse,"2 Kiewa St, MANILDRA NSW 2865",Manildra,2865,Independent,DL,224.9,2026-06-09
2230,Manildra Newsagency & Roadhouse,"2 Kiewa St, MANILDRA NSW 2865",Manildra,2865,Independent,P95,199.9,2026-06-09
2230,Manildra Newsagency & Roadhouse,"2 Kiewa St, MANILDRA NSW 2865",Manildra,2865,Independent,U91,189.9,2026-06-09
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",Albion Park Rail,2527,7-Eleven,E10,179.9,2026-06-09
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",Albion Park Rail,2527,7-Eleven,P95,198.9,2026-06-09
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",Albion Park Rail,2527,7-Eleven,P98,207.9,2026-06-09
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",Albion Park Rail,2527,7-Eleven,PDL,215.9,2026-06-09
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",Albion Park Rail,2527,7-Eleven,U91,181.9,2026-06-09
2237,Rural Supplies Coolamon,"82 Cowabbie St, COOLAMON NSW 2701",Coolamon,2701,Rural Fuel,DL,205.9,2026-06-09
2237,Rural Supplies Coolamon,"82 Cowabbie St, COOLAMON NSW 2701",Coolamon,2701,Rural Fuel,P95,189.9,2026-06-09
2237,Rural Supplies Coolamon,"82 Cowabbie St, COOLAMON NSW 2701",Coolamon,2701,Rural Fuel,U91,178.9,2026-06-09
2240,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",Haberfield,2045,BP,E10,161.9,2026-06-09
2240,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",Haberfield,2045,BP,P98,191.9,2026-06-09
2240,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",Haberfield,2045,BP,PDL,209.9,2026-06-09
2240,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",Haberfield,2045,BP,U91,163.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,DL,211.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,E10,171.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,P95,190.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,P98,200.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,PDL,214.9,2026-06-09
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",Chinderah,2487,Ampol Foodary,U91,173.9,2026-06-09
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",Chester Hill,2162,Metro Fuel,E10,157.9,2026-06-09
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",Chester Hill,2162,Metro Fuel,P95,179.9,2026-06-09
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",Chester Hill,2162,Metro Fuel,P98,189.9,2026-06-09
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",Chester Hill,2162,Metro Fuel,PDL,189.9,2026-06-09
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",Chester Hill,2162,Metro Fuel,U91,159.9,2026-06-09
2245,Willawarrin General Store and Post Office,"44 Main St, WILLAWARRIN NSW 2440",Willawarrin,2440,Independent,DL,259.9,2026-06-09
2245,Willawarrin General Store and Post Office,"44 Main St, WILLAWARRIN NSW 2440",Willawarrin,2440,Independent,P95,239.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,DL,202.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,E10,165.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,P95,184.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,P98,194.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,PDL,204.9,2026-06-09
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",Goulburn,2580,EG Ampol,U91,167.9,2026-06-09
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",Silverwater,2128,BP,DL,206.9,2026-06-09
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",Silverwater,2128,BP,E10,168.9,2026-06-09
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",Silverwater,2128,BP,P95,185.9,2026-06-09
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",Silverwater,2128,BP,P98,194.9,2026-06-09
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",Silverwater,2128,BP,PDL,209.9,2026-06-09
2256,BK Cafe and Fuel,"70 Court St, MANILLA NSW 2346",Manilla,2346,Caltex,DL,212.9,2026-06-09
2256,BK Cafe and Fuel,"70 Court St, MANILLA NSW 2346",Manilla,2346,Caltex,P95,192.9,2026-06-09
2256,BK Cafe and Fuel,"70 Court St, MANILLA NSW 2346",Manilla,2346,Caltex,U91,180.9,2026-06-09
2257,Lowes Petroleum Service,"4 Martin St, WILCANNIA NSW 2836",Wilcannia,2836,Lowes,DL,229.9,2026-06-09
2257,Lowes Petroleum Service,"4 Martin St, WILCANNIA NSW 2836",Wilcannia,2836,Lowes,P98,209.9,2026-06-09
2257,Lowes Petroleum Service,"4 Martin St, WILCANNIA NSW 2836",Wilcannia,2836,Lowes,U91,189.9,2026-06-09
2259,BP Rose Bay Central,"777 New South Head Rd, ROSE BAY NSW 2029",Rose Bay,2029,BP,E10,165.9,2026-06-09
2259,BP Rose Bay Central,"777 New South Head Rd, ROSE BAY NSW 2029",Rose Bay,2029,BP,P98,193.9,2026-06-09
2259,BP Rose Bay Central,"777 New South Head Rd, ROSE BAY NSW 2029",Rose Bay,2029,BP,PDL,213.9,2026-06-09
2260,Ampol Cooma Truck Stop Polo Flat,"2 Geebung St, POLO FLAT NSW 2630",Polo Flat,2630,Ampol,DL,205.9,2026-06-09
2260,Ampol Cooma Truck Stop Polo Flat,"2 Geebung St, POLO FLAT NSW 2630",Polo Flat,2630,Ampol,P98,206.9,2026-06-09
2260,Ampol Cooma Truck Stop Polo Flat,"2 Geebung St, POLO FLAT NSW 2630",Polo Flat,2630,Ampol,U91,185.9,2026-06-09
2262,Ampol Foodary Armidale,"142 Marsh St, ARMIDALE NSW 2350",Armidale,2350,Ampol Foodary,P95,186.9,2026-06-09
2262,Ampol Foodary Armidale,"142 Marsh St, ARMIDALE NSW 2350",Armidale,2350,Ampol Foodary,P98,196.9,2026-06-09
2262,Ampol Foodary Armidale,"142 Marsh St, ARMIDALE NSW 2350",Armidale,2350,Ampol Foodary,PDL,205.9,2026-06-09
2262,Ampol Foodary Armidale,"142 Marsh St, ARMIDALE NSW 2350",Armidale,2350,Ampol Foodary,U91,169.9,2026-06-09
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",Wyoming,2250,Ampol Foodary,E10,173.9,2026-06-09
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",Wyoming,2250,Ampol Foodary,P95,192.9,2026-06-09
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",Wyoming,2250,Ampol Foodary,P98,202.9,2026-06-09
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",Wyoming,2250,Ampol Foodary,PDL,217.9,2026-06-09
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",Wyoming,2250,Ampol Foodary,U91,175.9,2026-06-09
2265,Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",Tuncurry,2428,Independent,DL,204.9,2026-06-09
2265,Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",Tuncurry,2428,Independent,E10,169.9,2026-06-09
2265,Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",Tuncurry,2428,Independent,P98,194.9,2026-06-09
2265,Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",Tuncurry,2428,Independent,U91,171.9,2026-06-09
2268,Summers Oxley Vale Takeaway & Superette,"171 Manilla Rd, OXLEY VALE NSW 2340",Oxley Vale,2340,Transwest Fuels,DL,220.0,2026-06-09
2268,Summers Oxley Vale Takeaway & Superette,"171 Manilla Rd, OXLEY VALE NSW 2340",Oxley Vale,2340,Transwest Fuels,U91,195.0,2026-06-09
2274,BP Wardell,"32 Fitzroy St, WARDELL NSW 2477",Wardell,2477,BP,P98,200.9,2026-06-09
2274,BP Wardell,"32 Fitzroy St, WARDELL NSW 2477",Wardell,2477,BP,PDL,210.9,2026-06-09
2274,BP Wardell,"32 Fitzroy St, WARDELL NSW 2477",Wardell,2477,BP,U91,177.9,2026-06-09
2277,Lawrence General & Liquor Store,"1 Richmond St, LAWRENCE NSW 2460",Lawrence,2460,BP,DL,226.9,2026-06-09
2277,Lawrence General & Liquor Store,"1 Richmond St, LAWRENCE NSW 2460",Lawrence,2460,BP,U91,187.9,2026-06-09
2280,Emmdale Roadhouse,"15891 Barrier Highway, COBAR NSW 2835",Cobar,2835,Independent,DL,280.9,2026-06-09
2280,Emmdale Roadhouse,"15891 Barrier Highway, COBAR NSW 2835",Cobar,2835,Independent,P95,239.9,2026-06-09
2280,Emmdale Roadhouse,"15891 Barrier Highway, COBAR NSW 2835",Cobar,2835,Independent,U91,239.9,2026-06-09
2282,Townsend General Store,"1 Scullin St, TOWNSEND NSW 2463",Townsend,2463,Independent,DL,216.9,2026-06-09
2282,Townsend General Store,"1 Scullin St, TOWNSEND NSW 2463",Townsend,2463,Independent,P98,196.9,2026-06-09
2282,Townsend General Store,"1 Scullin St, TOWNSEND NSW 2463",Townsend,2463,Independent,U91,177.9,2026-06-09
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",Bateau Bay,2261,EG Ampol,E10,171.9,2026-06-09
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",Bateau Bay,2261,EG Ampol,P95,189.9,2026-06-09
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",Bateau Bay,2261,EG Ampol,P98,197.9,2026-06-09
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",Bateau Bay,2261,EG Ampol,PDL,209.9,2026-06-09
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",Bateau Bay,2261,EG Ampol,U91,173.9,2026-06-09
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",Gateshead,2290,7-Eleven,E10,169.9,2026-06-09
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",Gateshead,2290,7-Eleven,P95,188.9,2026-06-09
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",Gateshead,2290,7-Eleven,P98,197.9,2026-06-09
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",Gateshead,2290,7-Eleven,PDL,209.9,2026-06-09
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",Gateshead,2290,7-Eleven,U91,171.9,2026-06-09
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",Mittagong,2575,Ampol,E10,165.9,2026-06-09
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",Mittagong,2575,Ampol,P95,189.9,2026-06-09
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",Mittagong,2575,Ampol,P98,195.9,2026-06-09
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",Mittagong,2575,Ampol,PDL,205.9,2026-06-09
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",Mittagong,2575,Ampol,U91,167.9,2026-06-09
2298,Nicholson Petroleum,"11 Lower Rankin St, FORBES NSW 2871",Forbes,2871,Independent,DL,199.9,2026-06-09
2299,Casino Roadhouse,"86 Johnston St, CASINO NSW 2470",Casino,2470,Liberty,DL,219.9,2026-06-09
2299,Casino Roadhouse,"86 Johnston St, CASINO NSW 2470",Casino,2470,Liberty,U91,179.9,2026-06-09
2300,Reel (Taralga) Pty Ltd,"58 Bunnaby St, TARALGA NSW 2580",Taralga,2580,Caltex,DL,241.0,2026-06-09
2300,Reel (Taralga) Pty Ltd,"58 Bunnaby St, TARALGA NSW 2580",Taralga,2580,Caltex,P98,270.0,2026-06-09
2300,Reel (Taralga) Pty Ltd,"58 Bunnaby St, TARALGA NSW 2580",Taralga,2580,Caltex,U91,212.0,2026-06-09
2302,Ampol Banksmeadow Diesel Stop,"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019",Banksmeadow,2019,Ampol,DL,204.9,2026-06-09
2302,Ampol Banksmeadow Diesel Stop,"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019",Banksmeadow,2019,Ampol,PDL,207.9,2026-06-09
2303,Ampol Dubbo North Diesel Stop,"Lot 51 Bourke St (newell Hwy) Cnr River St, DUBBO NORTH NSW 2830",Dubbo North,2830,Ampol,DL,199.9,2026-06-09
2303,Ampol Dubbo North Diesel Stop,"Lot 51 Bourke St (newell Hwy) Cnr River St, DUBBO NORTH NSW 2830",Dubbo North,2830,Ampol,PDL,202.9,2026-06-09
2304,Access Fuels Ebor,"1 Ebor St, EBOR NSW 2453",Ebor,2453,Independent,DL,209.5,2026-06-09
2304,Access Fuels Ebor,"1 Ebor St, EBOR NSW 2453",Ebor,2453,Independent,P98,205.5,2026-06-09
2304,Access Fuels Ebor,"1 Ebor St, EBOR NSW 2453",Ebor,2453,Independent,U91,179.5,2026-06-09
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Strathfield South,2136,Ampol Foodary,E10,164.9,2026-06-09
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Strathfield South,2136,Ampol Foodary,P95,183.9,2026-06-09
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Strathfield South,2136,Ampol Foodary,P98,193.9,2026-06-09
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Strathfield South,2136,Ampol Foodary,PDL,215.9,2026-06-09
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Strathfield South,2136,Ampol Foodary,U91,166.9,2026-06-09
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",Narellan,2567,BP,E10,165.9,2026-06-09
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",Narellan,2567,BP,P95,185.9,2026-06-09
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",Narellan,2567,BP,P98,192.9,2026-06-09
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",Narellan,2567,BP,PDL,197.9,2026-06-09
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",Narellan,2567,BP,U91,167.9,2026-06-09
