fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_all_median_base,ll_hard25_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median
5,normal,R3,0.2574055676283512,0.25732504266830725,0.0018628264542418231,0.8286297054499473,0.8234154361855128,0.011548227221267686,0.2792972192816531,0.828504177856509,0.2649103372638964,0.8311591151739205,-0.02189165165330187,-0.007585294595589154,0.00012552759343831266,-0.007743678988407665
6,normal,R0,0.21755633241406908,0.2193198931143551,0.003907307239838201,0.7623629013677558,0.7635826728765871,0.011112438551844479,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,0.0,0.0,0.0,0.0
6,normal,R1,0.22706007488592306,0.22510759978643638,0.006597772323899092,0.7668333264138013,0.7658625903285313,0.010352209570828153,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,0.009503742471853982,0.005787706672081283,0.004470425046045556,0.0022799174519442245
6,normal,R2,0.218087013749446,0.21759477479401448,0.002291936256449148,0.758160680012052,0.7588678488285989,0.008954126985704244,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,0.0005306813353769257,-0.0017251183203406129,-0.004202221355703806,-0.004714824047988175
6,normal,R3,0.2148743256523728,0.21445965834918926,0.0011750174967553714,0.7544284155230014,0.7533482396666179,0.006144584015929618,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,-0.002682006761696276,-0.004860234765165838,-0.007934485844754313,-0.010234433209969196
7,normal,R0,0.2834939281972802,0.2795969983503301,0.009241424924768715,0.950095467553685,0.9338878633444746,0.04786399688381058,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.0,0.0,0.0,0.0
7,normal,R1,0.2898378275405311,0.28530811556598534,0.01544946201975447,0.963989170656615,0.9741149827147126,0.037431738080872363,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.006343899343250914,0.005711117215655259,0.013893703102930033,0.04022711937023804
7,normal,R2,0.2863160461877284,0.28549724620300376,0.008730534900803435,0.9678982348622183,0.9519557795534332,0.0432025928376754,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.002822117990448181,0.005900247852673679,0.01780276730853325,0.018067916208958645
7,normal,R3,0.28624030300807984,0.28511080287692725,0.005737197513474635,0.9688828699238787,0.9706502973002983,0.02725087491167192,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.0027463748107996455,0.005513804526597166,0.018787402370193718,0.03676243395582368
8,normal,R0,0.25408504377827795,0.25726059364089177,0.007743804985458833,0.9917192767502808,1.007121335531417,0.03129952920791636,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.0,0.0,0.0,0.0
8,normal,R1,0.2619908511765408,0.2609288406418472,0.004265804910844734,1.0232148800917251,1.0197739229655982,0.01894429872883443,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.007905807398262854,0.0036682470009554158,0.0314956033414443,0.012652587434181184
8,normal,R2,0.258587605221305,0.25931848791310935,0.009778453865893964,1.004670304214336,1.0131588909996718,0.03649753157168206,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.00450256144302702,0.0020578942722175864,0.012951027464055076,0.006037555468254796
