fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
4,shock,2022-08-02,2022-10-30,58317,R2,56,43,0.45758898646127427,1.3015410166539447,2.949968708009692
4,shock,2022-08-02,2022-10-30,58317,R2,56,44,0.49516747211135237,1.443405249763075,2.9415727090090513
4,shock,2022-08-02,2022-10-30,58317,R2,56,45,0.3991167260194977,1.098537107230601,3.06024587500724
4,shock,2022-08-02,2022-10-30,58317,R2,56,46,0.4204780630512082,1.1472875196757506,2.8934729160100687
4,shock,2022-08-02,2022-10-30,58317,R3,55,42,0.3967531761986385,1.1246735833760106,2.611134292004863
4,shock,2022-08-02,2022-10-30,58317,R3,55,43,0.40200385052321197,1.1309551354623337,2.5609143330075312
4,shock,2022-08-02,2022-10-30,58317,R3,55,44,0.4197174902911539,1.1559963973607248,2.536058375000721
4,shock,2022-08-02,2022-10-30,58317,R3,55,45,0.45238418550390846,1.268092050808631,2.6807275830069557
4,shock,2022-08-02,2022-10-30,58317,R3,55,46,0.421001363508881,1.1396303101785628,2.882874125003582
5,normal,2022-10-31,2023-01-28,57613,R0,54,42,0.2556742766368729,0.8311591151739205,3.1099462499842048
5,normal,2022-10-31,2023-01-28,57613,R0,54,43,0.2649103372638964,0.8324812582589846,3.001035666995449
5,normal,2022-10-31,2023-01-28,57613,R0,54,44,0.3446947836894145,0.8109266858916483,2.906915542000206
5,normal,2022-10-31,2023-01-28,57613,R0,54,45,0.2686671428103572,0.8184990213517201,2.949154208006803
5,normal,2022-10-31,2023-01-28,57613,R0,54,46,0.2625395560077243,0.8494548086062713,2.9557313339901157
5,normal,2022-10-31,2023-01-28,57613,R1,55,42,0.2548095611849598,0.8384315108835618,3.165027666982496
5,normal,2022-10-31,2023-01-28,57613,R1,55,43,0.2547381250745126,0.8227701722428636,3.0289640830014832
5,normal,2022-10-31,2023-01-28,57613,R1,55,44,0.26226680762119203,0.8300553304715524,2.9342876250157133
5,normal,2022-10-31,2023-01-28,57613,R1,55,45,0.26128138117724664,0.8365829094597167,2.953769250016194
5,normal,2022-10-31,2023-01-28,57613,R1,55,46,0.26830918458753694,0.8612220239738982,3.0195127920014784
5,normal,2022-10-31,2023-01-28,57613,R2,56,42,0.2624551095074299,0.8571891807904811,3.3032941250130534
5,normal,2022-10-31,2023-01-28,57613,R2,56,43,0.2976978436657742,0.8751417140610048,3.3623683339974377
5,normal,2022-10-31,2023-01-28,57613,R2,56,44,0.26801202296343396,0.8458713643018982,3.184606625000015
