,cycle_pct_through,cycle_days_since_peak,cycle_mean_length,cycle_last_min_cents,cycle_last_max_cents,cycle_peak_count,station_price_cents,station_minus_last_min_cents,station_minus_last_max_cents,station_minus_sydney_avg_cents,lga_mean_cents,station_minus_lga_mean_cents,brand_mean_cents,station_minus_brand_mean_cents,stickiness_score,days_since_trough_entry_bayside,days_since_trough_entry_blacktown,days_since_trough_entry_blue_mountains,days_since_trough_entry_botany_bay,days_since_trough_entry_burwood,days_since_trough_entry_camden,days_since_trough_entry_campbelltown,days_since_trough_entry_canada_bay,days_since_trough_entry_canterbury_bankstown,days_since_trough_entry_cumberland,days_since_trough_entry_fairfield,days_since_trough_entry_georges_river,days_since_trough_entry_hawkesbury,days_since_trough_entry_hornsby,days_since_trough_entry_hunters_hill,days_since_trough_entry_inner_west,days_since_trough_entry_ku_ring_gai,days_since_trough_entry_lane_cove,days_since_trough_entry_liverpool,days_since_trough_entry_mosman,days_since_trough_entry_north_sydney,days_since_trough_entry_northern_beaches,days_since_trough_entry_parramatta,days_since_trough_entry_penrith,days_since_trough_entry_randwick,days_since_trough_entry_rockdale,days_since_trough_entry_ryde,days_since_trough_entry_strathfield,days_since_trough_entry_sutherland_shire,days_since_trough_entry_sydney,days_since_trough_entry_the_hills_shire,days_since_trough_entry_waverley,days_since_trough_entry_willoughby,days_since_trough_entry_wollondilly,days_since_trough_entry_woollahra
days_since_trough_entry_inner_west,-0.04829558137110615,0.03551330764300346,0.3065544876985136,-0.0646265005386019,-0.23183667738242206,-0.03415166182794311,0.1104709224706751,0.02994347005658111,0.1257386354427985,0.03349819284194633,-0.03901264986435935,0.029789363283660275,0.09439912449122592,0.012720212264325799,-0.024469266857491824,,-0.6541269283831637,0.4609429737919904,,-0.3433871498739939,-0.4492930271185445,-0.034703377462642536,-0.005968775820606369,-0.4166679538591616,0.1065259407124571,0.09061461807358626,-0.12496562168450723,-0.19800943861454445,-0.389906777445112,,1.0,0.22274396725207968,,-0.220883584483081,-0.027935814692256755,-0.0871993941104587,-0.24171496201396134,-0.04214972147101773,-0.20829088572479434,-0.4027327338026825,-0.047939487386189514,-0.1469926184266011,-0.38012961369598863,0.15547865115958615,-0.2714879995881715,0.12395122618311309,,0.24341888411428558,0.04941303034529631,-0.3384026101308102
days_since_trough_entry_ku_ring_gai,-0.18880757451635521,0.18849327703594673,0.5719127673945145,-0.17244581013762164,-0.22150459221378474,-0.020920919194431477,0.33971832442931316,0.25336449397904803,0.32111234603623057,0.13517848304529273,-0.15687022938865472,-0.07028283487097713,0.34681402354049623,-0.07962686908694083,0.00837235417037253,,-0.3400968500410954,0.6034418580032119,,-0.20879080724470342,0.11671100973955173,-0.21649396258455447,0.7176792400007378,-0.14648059288212906,0.5694119980882194,-0.42877634711645185,-0.10740172531164675,0.42195619334475265,-0.30566472823996,,0.22274396725207968,1.0,,-0.3786758946428823,-0.43225092110258045,-0.47043654314839145,-0.21116997133001203,0.45607076044950395,-0.3467807885630487,-0.09848641344069371,-0.4112573192094304,0.1007693471864491,-0.21124958250731982,0.46096411425597106,-0.44259000758584116,0.4649624246737041,,0.5406541142099384,0.2452177393685406,-0.19020029905957822
days_since_trough_entry_lane_cove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
days_since_trough_entry_liverpool,0.2234355028419572,0.06818202859653713,-0.3452741847983797,-0.029299655081886828,0.2480215507855719,-0.1404702080258663,-0.023576974150961147,0.13304044849461205,0.0077599209266527094,-0.06901586053597165,-0.12319912278730982,0.0957614649329577,0.07149464283732393,0.0822594680850632,0.003186144773420119,,0.43558218191465353,-0.14919364160728021,,0.40687308619720214,0.22384719536275047,0.24234320758948705,-0.4559666028533386,0.5625501162085473,-0.042784086944640275,0.23581535226752426,0.18148791620978616,-0.01851716294173473,0.40343973309674663,,-0.220883584483081,-0.3786758946428823,,1.0,0.4041004792947788,0.5002446697509844,0.26543160345174566,0.10274197214985964,0.41787549932629087,0.25507200851512335,0.47479849998836215,-0.08743285709135398,0.5433182127446882,-0.15997754490809613,0.5322081794085346,-0.19012804817465564,,-0.10769704146780015,0.12800798331252228,0.18462740096995417
days_since_trough_entry_mosman,0.41761906805547083,0.173036943801458,-0.5224488924192615,0.0699164432776159,0.38917909435496945,-0.21083788188526723,-0.0778756461771827,0.1398150516002269,-0.01120388888812879,-0.06579173340935841,-0.13198950171787538,0.13218931295174258,0.036579816417631736,0.09543959960390591,0.030711652960724884,,0.15215591748251536,-0.18403388816800484,,0.4139161627831981,0.012524405448869982,0.30751187720455847,-0.4943801596403795,0.17890757147819492,-0.03675716817339135,0.6388935927469205,0.3914570820254228,-0.12222808498858673,0.6729890676762079,,-0.027935814692256755,-0.43225092110258045,,0.4041004792947788,1.0,0.6020639960868746,0.27615782764977315,-0.09111364054022904,0.410901266620464,0.4472863507529996,0.8194260615793979,-0.09752185613857874,0.612494517316335,-0.13138697668957494,0.5326885091680762,-0.270407894447776,,-0.10762051526392809,0.11781623272826157,0.443776307571291
days_since_trough_entry_north_sydney,0.4911733258704475,0.009429058164085288,-0.4222432114375117,0.16515905911459985,0.3702314618075305,0.042705869964874625,-0.02417949970648143,0.15626553474475646,0.0007181605641539255,-0.1380181441715129,-0.07842998519972268,0.22314743668960382,0.029239580324545662,0.18049487096801844,0.0058946668236485025,,0.35720145383640173,-0.30419877539848517,,0.6064200210433089,0.12945750521318009,0.12747211652937604,-0.5454485802146022,0.39880031126639287,-0.22167719864009947,0.5720353760250029,0.23810504177932784,-0.07444735727839916,0.6024286272456698,,-0.0871993941104587,-0.47043654314839145,,0.5002446697509844,0.6020639960868746,1.0,0.2479845487104947,-0.06981030571535742,0.6410000754004056,0.3538376902590698,0.6085810258917567,-0.060165743848087594,0.4350862167746589,-0.2170992789817305,0.80951066641047,-0.38947973003883546,,-0.32043787954028935,0.10193448772470524,0.1722567324714659
days_since_trough_entry_northern_beaches,0.13513017962674861,-0.02855509493665472,-0.29068276333953424,0.05936680548763809,0.19454886360747986,-0.09878709019817947,-0.06091776516831889,0.017919988957839292,-0.059931922831057416,-0.08094974492342047,0.03693188867911779,0.15123856619421286,-0.13045317016799546,0.07137673721461628,-0.09005276047705642,,0.34913838895590743,-0.37071586818966584,,0.2125962992906912,0.13026862742009318,0.10372234875724082,-0.24693374254175954,0.2461121047152786,-0.1598267716192781,0.15719804240521565,0.0978544337398602,-0.07559941772044458,0.26848948007629453,,-0.24171496201396134,-0.21116997133001203,,0.26543160345174566,0.27615782764977315,0.2479845487104947,1.0,-0.08785524430802322,0.29226609950215543,0.17991596163887433,0.24566939175416808,-0.0159252120696596,0.39050037819489486,-0.23001160440413174,0.2702459679742133,-0.17208869055080098,,-0.15558182789703248,-0.034394121724114435,0.08126905316231839
days_since_trough_entry_parramatta,0.27010812628058256,0.42362716458089933,0.18862499250546025,-0.29735986471412307,0.012789302599321376,-0.016690261441249698,0.1699820407283642,0.2972608641234482,0.17910410118336995,0.0983143557935719,-0.3577549894021007,-0.06349475654900026,0.3372064841990849,-0.04062577775381548,0.06209124096716023,,0.08796652120264187,0.520894040468113,,0.20972296462311865,0.46450373493602215,-0.15049047310575567,0.33944114347131543,0.3623281774297087,0.525888442221234,-0.27089088653472626,0.27073311053140187,0.7189291175361275,0.16546672670299212,,-0.04214972147101773,0.45607076044950395,,0.10274197214985964,-0.09111364054022904,-0.06981030571535742,-0.08785524430802322,1.0,0.04379025982512082,0.3095695184262062,-0.10790272174599788,-0.008524199721236055,0.2565723027069394,0.3652661909625359,-0.013956320931576357,0.1853817094214182,,0.4114391604966672,0.2689650955929315,0.16483028964029753
days_since_trough_entry_penrith,0.3951434255360595,0.0674071990433643,-0.41107716258804866,0.05291494079738209,0.27929881125096906,0.06274587530096919,-0.1176739058521914,0.08283690763185267,-0.1210110677908,-0.06402026718148984,-0.11105023480367666,0.06956514984880104,-0.015179176720181155,0.07752432722286662,0.037363189437080196,,0.42617038412094277,-0.31196142354690704,,0.5675939948274673,0.27141958906700003,0.1141202137633917,-0.37128468296422484,0.49048576087983964,-0.17283543713761584,0.43690279038376306,0.3159342403219893,0.11178678738994756,0.5111249182705464,,-0.20829088572479434,-0.3467807885630487,,0.41787549932629087,0.410901266620464,0.6410000754004056,0.29226609950215543,0.04379025982512082,1.0,0.3795421175841918,0.49755451389242505,-0.051733921949450125,0.4763164995798418,-0.18457884258371876,0.5828145935337763,-0.26045015551316614,,-0.1560614775633442,0.1078403958985558,0.1702149525159846
days_since_trough_entry_randwick,0.5349743894699468,0.4136886370955094,-0.2445818340149428,-0.04330614709535776,0.4409834904326149,0.005869938616435115,0.11350724033618775,0.35769368149071384,0.1112942323101384,-0.07888079019565927,-0.25252162880234896,0.09720814392922482,0.12919399230574913,0.06849706563231346,0.04064384084283982,,0.3634199971620744,-0.06523302239968608,,0.6036583671554517,0.5732408449299624,-0.04476452041690077,0.004390556879916622,0.34267514109207864,0.18454351822194995,0.23158721311514693,0.41282368257218877,0.37936008678308286,0.6418295198671592,,-0.4027327338026825,-0.09848641344069371,,0.25507200851512335,0.4472863507529996,0.3538376902590698,0.17991596163887433,0.3095695184262062,0.3795421175841918,1.0,0.3551604745168445,0.16867201633815684,0.551379566561474,0.028680888848457847,0.36983510632747735,-0.16084562437679312,,0.04216843666540544,0.3093248907607398,0.5064182417942616
days_since_trough_entry_rockdale,0.33394304522915785,0.11409076709596637,-0.46782524543693377,0.034970230028421506,0.4083942000320275,-0.18948474701332635,-0.020544791467409753,0.20618324632268373,0.044254131446451794,-0.10632671587344576,-0.16107788839660542,0.18679486571746878,0.044162807884414616,0.11598169119992505,0.022083300234900804,,0.19913809944598254,-0.20899668279949477,,0.4264340210907419,-0.017005128126587558,0.2980586597837541,-0.5260425955149607,0.2939305621780742,-0.054742347858861645,0.6864059246958035,0.4662565866529059,-0.17798001356742552,0.6091597779181362,,-0.047939487386189514,-0.4112573192094304,,0.47479849998836215,0.8194260615793979,0.6085810258917567,0.24566939175416808,-0.10790272174599788,0.49755451389242505,0.3551604745168445,1.0,-0.13109074017070765,0.5649593139875856,-0.13221361894218894,0.5571825623347655,-0.34167033247275286,,-0.12277214199315542,0.21092308230208953,0.38536111511898025
days_since_trough_entry_ryde,0.014132464535143654,0.012982604210161884,-0.037584135273123424,0.04761658364655838,0.05105975430795242,0.15635542289703377,0.008020636647702174,0.039945750640151045,-0.03419083433474922,-0.02213696382718118,-0.01025969413362222,-0.0595642123291506,-0.03760675325619085,-0.05349964235449949,0.058831820820413175,,0.0357178356815209,-0.08171917575412055,,0.01654242342096223,0.23237379175131875,-0.12014064147869838,0.27539900436324394,-0.06930225392034307,-0.00760664510975874,-0.14112981669589575,-0.020634575198400677,0.07516545784064883,0.003049030428901701,,-0.1469926184266011,0.1007693471864491,,-0.08743285709135398,-0.09752185613857874,-0.060165743848087594,-0.0159252120696596,-0.008524199721236055,-0.051733921949450125,0.16867201633815684,-0.13109074017070765,1.0,-0.052099291157626,-0.031610713986180046,-0.04753018578127648,0.009411340916131303,,-0.07384196046484644,-0.04115684345197748,0.0645588670125025
days_since_trough_entry_strathfield,0.3609747632968904,0.27322552705897224,-0.33818226561137515,-0.08380945084017126,0.36611479402349284,-0.2424226871419699,0.13133135178523606,0.33525795352307775,0.15716808175947786,-0.13316622156865532,-0.23556502466910328,0.11576499149438056,0.18490236246795563,0.09459436082187628,-0.00010262614154318599,,0.5507893427622736,-0.15827963900857656,,0.5603098524878586,0.44182772589366465,0.2639916501378573,-0.22358028788765003,0.6194369590062564,0.18741171682241137,0.31351883280482845,0.4149578589450609,0.2643918028438016,0.693411942474964,,-0.38012961369598863,-0.21124958250731982,,0.5433182127446882,0.612494517316335,0.4350862167746589,0.39050037819489486,0.2565723027069394,0.4763164995798418,0.551379566561474,0.5649593139875856,-0.052099291157626,1.0,-0.061604247127643244,0.45159103825089225,-0.09549688794522199,,0.050384434465085746,0.2739459590733883,0.3724369488667381
days_since_trough_entry_sutherland_shire,-0.056850445171188216,0.08006771757587555,0.30862797529578534,-0.17444747514798317,-0.08013852976921097,-0.07626065534789116,0.2225841968266974,0.16345119980241948,0.22861523047208934,0.17794973613841616,-0.16022415870764056,-0.09129634054301364,0.36162299481204185,-0.04217596004409862,0.10308620632727818,,-0.20945767156826037,0.5510769442062975,,-0.08803705745935646,0.05570281087061324,-0.10429316380241371,0.3948382510855845,-0.02219914283723853,0.3710619618675056,-0.16544476645946196,0.06389623250012397,0.3364530264848575,-0.11052514559011925,,0.15547865115958615,0.46096411425597106,,-0.15997754490809613,-0.13138697668957494,-0.2170992789817305,-0.23001160440413174,0.3652661909625359,-0.18457884258371876,0.028680888848457847,-0.13221361894218894,-0.031610713986180046,-0.061604247127643244,1.0,-0.21489481822987455,0.2769688650013962,,0.40557795965416404,0.1855954606500051,-0.02929856814822628
days_since_trough_entry_sydney,0.43028147911635345,0.03727376043260134,-0.4594163549250727,0.15032059688203592,0.38070980099958907,0.05330649744494099,-0.10454118549222569,0.08417584853811556,-0.08447033162878921,-0.09261868806834708,-0.0643655087868593,0.14486457223633623,-0.019806870054519515,0.12937585252580405,0.031765893598800714,,0.4192549478393136,-0.3195161415026681,,0.5609433803589283,0.20702366773516792,0.11329384747900725,-0.49779876779863874,0.5125917699175305,-0.1966089442568687,0.4355548995888746,0.25543859192905277,-0.00578261392272836,0.577427588880943,,-0.2714879995881715,-0.44259000758584116,,0.5322081794085346,0.5326885091680762,0.80951066641047,0.2702459679742133,-0.013956320931576357,0.5828145935337763,0.36983510632747735,0.5571825623347655,-0.04753018578127648,0.45159103825089225,-0.21489481822987455,1.0,-0.37067459007149356,,-0.3565516218322394,0.027234043115224864,0.21321088114089778
days_since_trough_entry_the_hills_shire,-0.4321914355836482,0.05941072415668473,0.37475292997388426,-0.07353406702169578,-0.2649660767548407,-0.026449578176798563,0.1609827033364743,-0.00041640458196245413,0.12124370781456728,0.1405462243086641,0.023816902340243782,-0.177364773541981,0.22754189750772033,-0.12293217709906722,0.027331464955667344,,-0.1585813289551497,0.29400451964431396,,-0.1179985777310586,-0.0051008487966144956,-0.015774751815219215,0.487028049523923,-0.07537837954302115,0.25791951636944976,-0.34549366463588216,-0.3422503940128997,0.1277902802295043,-0.2172077520650962,,0.12395122618311309,0.4649624246737041,,-0.19012804817465564,-0.270407894447776,-0.38947973003883546,-0.17208869055080098,0.1853817094214182,-0.26045015551316614,-0.16084562437679312,-0.34167033247275286,0.009411340916131303,-0.09549688794522199,0.2769688650013962,-0.37067459007149356,1.0,,0.32564578850182196,0.07584820820566593,-0.3459066255514574
days_since_trough_entry_waverley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
days_since_trough_entry_willoughby,-0.015624218128436921,0.28544610745340504,0.4451911290284284,-0.06731332758812529,-0.0073084733980376595,-0.10834110284192994,0.35311322423742175,0.3141436968723536,0.33225023603178017,0.02674921471149711,-0.16389163070952945,-0.04438626900907189,0.4052567028216701,-0.017197542967440454,0.05590595472551535,,-0.24642480660399496,0.5463939121833048,,-0.14613297347579415,0.07835711177036035,-0.008698591998610013,0.4068759319236261,-0.012765474345054104,0.585907261627254,-0.1821080514736546,0.002703736975974512,0.31472126269287987,-0.1388518361378386,,0.24341888411428558,0.5406541142099384,,-0.10769704146780015,-0.10762051526392809,-0.32043787954028935,-0.15558182789703248,0.4114391604966672,-0.1560614775633442,0.04216843666540544,-0.12277214199315542,-0.07384196046484644,0.050384434465085746,0.40557795965416404,-0.3565516218322394,0.32564578850182196,,1.0,0.38476420167779035,-0.12019766146352917
days_since_trough_entry_wollondilly,0.17938395161224607,0.29720064398795176,0.2988347021727733,0.02677403440085563,0.3036431615834317,-0.050256583559626485,0.5422429241640753,0.5681399753357403,0.5190230460828006,-0.18337512554826102,-0.14194366008414772,0.2142523570514175,0.3426448847700857,0.16433812523352306,0.011476975168765849,,0.02576580206666044,0.23006194215287432,,0.2721216665406776,0.25934908909899296,-0.05201511653765056,0.1650152463351957,0.2277331128906262,0.44477633293735086,0.11474435885265843,0.31463481381670233,0.2215538111073449,0.23983958803112554,,0.04941303034529631,0.2452177393685406,,0.12800798331252228,0.11781623272826157,0.10193448772470524,-0.034394121724114435,0.2689650955929315,0.1078403958985558,0.3093248907607398,0.21092308230208953,-0.04115684345197748,0.2739459590733883,0.1855954606500051,0.027234043115224864,0.07584820820566593,,0.38476420167779035,1.0,0.08740919419537489
days_since_trough_entry_woollahra,0.39447542404778363,0.15226973943257324,-0.3907887741030682,-0.2028766019272998,0.396836944801974,-0.22697481209388656,-0.10037357019859501,0.07251790053016821,-0.04521529830556833,0.01363445371464327,-0.1119071784724715,0.018719076926178687,-0.03266619966049428,-0.0158384278885886,0.0636820904337766,,0.1670006430073124,-0.1298222407330237,,0.26164132610584506,0.40406759933613473,0.15429819789018306,-0.09928690251439062,0.07626056200493007,0.040439285060659726,0.2612956863313071,0.5064413021201809,0.14718204414723,0.4983335728697526,,-0.3384026101308102,-0.19020029905957822,,0.18462740096995417,0.443776307571291,0.1722567324714659,0.08126905316231839,0.16483028964029753,0.1702149525159846,0.5064182417942616,0.38536111511898025,0.0645588670125025,0.3724369488667381,-0.02929856814822628,0.21321088114089778,-0.3459066255514574,,-0.12019766146352917,0.08740919419537489,1.0
