fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_all_median_base,ll_hard25_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median
4,shock,R_composite,0.4331364462632498,0.4263838013591884,0.027405930266982154,1.2339750271617096,1.1874144685570087,0.08875266183925253,0.43313584491579676,1.2340411190803804,0.4263807946219231,1.1877449281503638,6.013474530552898e-07,3.00673726533196e-06,-6.609191867079645e-05,-0.00033045959335509245
4,shock,R_raw,0.43013875839520177,0.42752251307254246,0.035071914651995634,1.197394674482133,1.170029249996462,0.08961848871395331,0.43313584491579676,1.2340411190803804,0.4263807946219231,1.1877449281503638,-0.0029970865205949937,0.001141718450619389,-0.036646444598247285,-0.017715678153901848
5,normal,R0,0.2792972192816531,0.2649103372638964,0.03686354916461078,0.828504177856509,0.8311591151739205,0.014755220855345466,0.2792972192816531,0.828504177856509,0.2649103372638964,0.8311591151739205,0.0,0.0,0.0,0.0
5,normal,R_composite,0.28016015778782577,0.26603025673201636,0.03686328731811423,0.8324145649719353,0.8311591151739205,0.019254035785664838,0.2792972192816531,0.828504177856509,0.2649103372638964,0.8311591151739205,0.0008629385061726946,0.0011199194681199565,0.00391038711542635,0.0
5,normal,R_raw,0.25943211536334293,0.26178837441161623,0.004927359859180525,0.8330062768483757,0.8296786258467503,0.014573098091309243,0.2792972192816531,0.828504177856509,0.2649103372638964,0.8311591151739205,-0.019865103918310145,-0.003121962852280169,0.00450209899186671,-0.0014804893271701536
6,normal,R0,0.21755633241406908,0.2193198931143551,0.003907307239838201,0.7623629013677558,0.7635826728765871,0.011112438551844479,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,0.0,0.0,0.0,0.0
6,normal,R_composite,0.2166520283222375,0.21683616880969545,0.0036877768845434474,0.7588241738518839,0.7587925994011644,0.01276164103149993,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,-0.0009043040918315648,-0.0024837243046596513,-0.003538727515871809,-0.004790073475422707
6,normal,R_raw,0.21643828189291042,0.2158087638264358,0.005762300871545771,0.7538257631515792,0.7494833692119057,0.007773269706327337,0.21755633241406908,0.7623629013677558,0.2193198931143551,0.7635826728765871,-0.0011180505211586533,-0.0035111292879193012,-0.00853713821617652,-0.014099303664681373
7,normal,R0,0.2834939281972802,0.2795969983503301,0.009241424924768715,0.950095467553685,0.9338878633444746,0.04786399688381058,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.0,0.0,0.0,0.0
7,normal,R_composite,0.2842403770770339,0.2795969983503301,0.010496787726704447,0.9514934223681262,0.9338878633444746,0.05013759200853549,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,0.000746448879753725,0.0,0.0013979548144411602,0.0
7,normal,R_raw,0.28033113819109357,0.2809081305060038,0.002070714287513818,0.9458427264353191,0.9430859843496098,0.008778147068941356,0.2834939281972802,0.950095467553685,0.2795969983503301,0.9338878633444746,-0.003162790006186633,0.0013111321556736888,-0.0042527411183659325,0.009198121005135174
8,normal,R0,0.25408504377827795,0.25726059364089177,0.007743804985458833,0.9917192767502808,1.007121335531417,0.03129952920791636,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.0,0.0,0.0,0.0
8,normal,R_composite,0.25635281590943865,0.25692475531792375,0.005713022578748742,0.997579711116129,0.9957582544931571,0.022231218712780297,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.0022677721311606946,-0.0003358383229680184,0.005860434365848155,-0.011363081038259892
8,normal,R_raw,0.2591430512006826,0.2600985222778448,0.007674886807061717,1.0114385286746015,1.0153791564930834,0.031092487169882624,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.005058007422404642,0.0028379286369530354,0.01971925192432067,0.008257820961666384
9,shock,R0,0.3709710267574543,0.37119982577351285,0.005293982754692706,1.2436565143051097,1.2403137893236378,0.014132767258289991,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,0.0,0.0,0.0,0.0
9,shock,R_composite,0.3712695999712889,0.37296934173212715,0.005646528711931965,1.245883002968913,1.2371659015590968,0.0217745775709067,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,0.00029857321383458535,0.0017695159586142983,0.002226488663803261,-0.003147887764541002
