fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
5,normal,2022-10-31,2023-01-28,57613,R_raw,56,42,0.26178837441161623,0.8296786258467503,2.845282624999527
5,normal,2022-10-31,2023-01-28,57613,R_raw,56,43,0.261976169096274,0.8206887340859794,2.838142416003393
5,normal,2022-10-31,2023-01-28,57613,R_raw,56,44,0.260442199018498,0.8525205008832575,2.822351125010755
5,normal,2022-10-31,2023-01-28,57613,R_raw,56,45,0.2622477347917782,0.843286834240803,2.8290520000155084
5,normal,2022-10-31,2023-01-28,57613,R_raw,56,46,0.25070609949854816,0.8188566891850882,2.8327030840155203
5,normal,2022-10-31,2023-01-28,57613,R_composite,55,42,0.2556742766368729,0.8311591151739205,2.757543750019977
5,normal,2022-10-31,2023-01-28,57613,R_composite,55,43,0.2649103372638964,0.8324812582589846,2.850345834012842
5,normal,2022-10-31,2023-01-28,57613,R_composite,55,44,0.34551877549598603,0.8157429799985162,2.9330447919783182
5,normal,2022-10-31,2023-01-28,57613,R_composite,55,45,0.2686671428103572,0.8184990213517201,2.8608949589834083
5,normal,2022-10-31,2023-01-28,57613,R_composite,55,46,0.26603025673201636,0.8641904500765352,2.8354872920026537
6,normal,2023-01-29,2023-04-28,57361,R0,54,42,0.21989976344159537,0.7751428476199705,2.982947458018316
6,normal,2023-01-29,2023-04-28,57361,R0,54,43,0.21115017020958593,0.746742826028444,2.9173952089913655
6,normal,2023-01-29,2023-04-28,57361,R0,54,44,0.2193198931143551,0.7635826728765871,2.9299541669897735
6,normal,2023-01-29,2023-04-28,57361,R0,54,45,0.21661016271550754,0.7566988713023517,2.90537016702001
6,normal,2023-01-29,2023-04-28,57361,R0,54,46,0.22080167258930147,0.7696472890114253,2.916388499987079
6,normal,2023-01-29,2023-04-28,57361,R_raw,56,42,0.21248848282957994,0.7474357292303719,3.0630975420062896
6,normal,2023-01-29,2023-04-28,57361,R_raw,56,43,0.2260839382037161,0.7480078996749985,2.9612909170100465
6,normal,2023-01-29,2023-04-28,57361,R_raw,56,44,0.2115655976427523,0.7494833692119057,2.9617049999942537
6,normal,2023-01-29,2023-04-28,57361,R_raw,56,45,0.21624462696206803,0.7644675902477704,2.955175417009741
6,normal,2023-01-29,2023-04-28,57361,R_raw,56,46,0.2158087638264358,0.7597342273928496,2.959273041022243
