fold,regime,run,ll_all,ll_hard25,ll_hard10,ll_lated,ll_all_std,ll_hard25_std,ll_all_base,ll_hard25_base,ll_hard10_base,ll_lated_base,delta_all,delta_hard25,delta_hard10,delta_lated
7,normal,R0_baseline,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.02041106495732385,0.02908430136678992,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.0,0.0,0.0,0.0
7,normal,R1_ABC,0.2757337943795227,0.8910670027396673,1.33738581294993,0.5759457673048731,0.006577085854932851,0.021082837040653397,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.009568987241565408,0.06236703655923803,0.03282383416311285,0.05719797349697442
7,normal,R2_drop_A,0.2557962804426695,0.8117576936579306,1.2277369889843115,0.512536070481677,0.003132883040912555,0.008207297973013703,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,-0.010368526695287816,-0.01694227252249869,-0.07682498980250574,-0.006211723326221663
7,normal,R3_drop_B,0.2769315391031669,0.8959094937638838,1.3729605572540624,0.5737377929772326,0.009635679939237533,0.03515994332065029,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.010766731965209608,0.06720952758345455,0.06839857846724517,0.05498999916933389
7,normal,R4_drop_C,0.27712582298701527,0.898416326057062,1.353789981420864,0.581559759813208,0.0034527529777599875,0.02423549815274002,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.010961015849057953,0.06971635987663272,0.04922800263404681,0.06281196600530925
7,normal,R5_A_only,0.2782271917230267,0.9057320581861624,1.4055789848997393,0.5790220834666755,0.002285052933083101,0.006850256704072821,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.012062384585069363,0.07703209200573313,0.10101700611292208,0.06027428965877679
7,normal,R6_B_only,0.2584795121111777,0.8147907445635196,1.2348804819686685,0.5226566109708506,0.0025207033533038944,0.0180824044058649,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,-0.007685295026779615,-0.013909221616909662,-0.06968149681814872,0.003908817162951883
7,normal,R7_C_only,0.25465308646487084,0.8135680970938614,1.280889560175162,0.5010946262829874,0.0038572876433521056,0.022899397482192864,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,-0.011511720673086479,-0.01513186908656794,-0.023672418611655255,-0.017653167524911306
8,normal,R0_baseline,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.011321007299267133,0.045935574463045484,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.0,0.0,0.0,0.0
8,normal,R1_ABC,0.26836388912502357,1.0476502290769232,2.439590949917361,1.232330461865028,0.009519901908987074,0.03953645209983591,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,-0.033991242615804496,-0.14130389135521937,-0.36805736284594026,-0.19235407108098945
8,normal,R2_drop_A,0.30279240340591473,1.1880855816651825,2.78422097010698,1.4136175884480244,0.0071314628508423435,0.028826113819284863,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.00043727166508666926,-0.0008685387669600253,-0.023427342656321404,-0.011066944497992948
