station_code,name,address,suburb,postcode,brand,fuel_code,price,date
195,7-Eleven Berkeley,"47 Nolan Street (Corner Northcliffe Road), Berkeley NSW 2506",Berkeley,2506,7-Eleven,U91,185.9,2026-05-06
196,7-Eleven Berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",Berowra,2081,7-Eleven,E10,172.9,2026-05-06
196,7-Eleven Berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",Berowra,2081,7-Eleven,P95,189.9,2026-05-06
196,7-Eleven Berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",Berowra,2081,7-Eleven,P98,198.9,2026-05-06
196,7-Eleven Berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",Berowra,2081,7-Eleven,PDL,247.9,2026-05-06
196,7-Eleven Berowra,"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",Berowra,2081,7-Eleven,U91,174.9,2026-05-06
197,7-Eleven Bexley,"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",Bexley,2207,7-Eleven,E10,172.9,2026-05-06
197,7-Eleven Bexley,"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",Bexley,2207,7-Eleven,P98,200.9,2026-05-06
197,7-Eleven Bexley,"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",Bexley,2207,7-Eleven,PDL,239.9,2026-05-06
197,7-Eleven Bexley,"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",Bexley,2207,7-Eleven,U91,174.9,2026-05-06
199,BP Macarthur,"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560",Campbelltown,2560,BP,E10,179.9,2026-05-06
199,BP Macarthur,"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560",Campbelltown,2560,BP,P95,196.9,2026-05-06
199,BP Macarthur,"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560",Campbelltown,2560,BP,P98,205.9,2026-05-06
199,BP Macarthur,"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560",Campbelltown,2560,BP,PDL,234.9,2026-05-06
200,BP Minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,BP,DL,244.9,2026-05-06
200,BP Minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,BP,E10,176.9,2026-05-06
200,BP Minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,BP,P95,196.9,2026-05-06
200,BP Minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,BP,P98,205.9,2026-05-06
200,BP Minchinbury,"1055 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,BP,PDL,247.9,2026-05-06
201,7-Eleven Blacktown East,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",Blacktown East,2148,7-Eleven,E10,169.9,2026-05-06
201,7-Eleven Blacktown East,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",Blacktown East,2148,7-Eleven,LPG,109.9,2026-05-06
201,7-Eleven Blacktown East,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",Blacktown East,2148,7-Eleven,P98,198.9,2026-05-06
201,7-Eleven Blacktown East,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",Blacktown East,2148,7-Eleven,PDL,239.9,2026-05-06
201,7-Eleven Blacktown East,"56 Leabons Lane (Corner Blacktown Road), Blacktown East NSW 2148",Blacktown East,2148,7-Eleven,U91,171.9,2026-05-06
202,Coles Express Campbelltown,"27 Queen Street, Campbelltown NSW 2560",Campbelltown,2560,Coles Express,DL,249.9,2026-05-06
202,Coles Express Campbelltown,"27 Queen Street, Campbelltown NSW 2560",Campbelltown,2560,Coles Express,E10,177.9,2026-05-06
202,Coles Express Campbelltown,"27 Queen Street, Campbelltown NSW 2560",Campbelltown,2560,Coles Express,P95,195.4,2026-05-06
202,Coles Express Campbelltown,"27 Queen Street, Campbelltown NSW 2560",Campbelltown,2560,Coles Express,P98,204.9,2026-05-06
203,7-Eleven Blacktown,"175 Richmond Road, Blacktown NSW 2148",Blacktown,2148,7-Eleven,E10,217.9,2026-05-06
203,7-Eleven Blacktown,"175 Richmond Road, Blacktown NSW 2148",Blacktown,2148,7-Eleven,P95,234.9,2026-05-06
203,7-Eleven Blacktown,"175 Richmond Road, Blacktown NSW 2148",Blacktown,2148,7-Eleven,P98,243.9,2026-05-06
203,7-Eleven Blacktown,"175 Richmond Road, Blacktown NSW 2148",Blacktown,2148,7-Eleven,PDL,239.9,2026-05-06
203,7-Eleven Blacktown,"175 Richmond Road, Blacktown NSW 2148",Blacktown,2148,7-Eleven,U91,219.9,2026-05-06
204,7-Eleven Blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",Blacktown,2148,7-Eleven,E10,175.9,2026-05-06
204,7-Eleven Blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",Blacktown,2148,7-Eleven,P95,192.9,2026-05-06
204,7-Eleven Blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",Blacktown,2148,7-Eleven,P98,201.9,2026-05-06
204,7-Eleven Blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",Blacktown,2148,7-Eleven,PDL,244.9,2026-05-06
204,7-Eleven Blacktown,"354 Corner Flushcombe Road & Myrtle Street, Blacktown NSW 2148",Blacktown,2148,7-Eleven,U91,177.9,2026-05-06
205,7-Eleven Blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",Blaxland,2774,7-Eleven,E10,175.9,2026-05-06
205,7-Eleven Blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",Blaxland,2774,7-Eleven,P95,195.9,2026-05-06
205,7-Eleven Blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",Blaxland,2774,7-Eleven,P98,201.9,2026-05-06
205,7-Eleven Blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",Blaxland,2774,7-Eleven,PDL,237.9,2026-05-06
205,7-Eleven Blaxland,"139 Great Western Highway (Corner Layton Avenue), Blaxland NSW 2774",Blaxland,2774,7-Eleven,U91,177.9,2026-05-06
206,7-Eleven Bligh Park,"735 George Street, Bligh Park NSW 2756",Bligh Park,2756,7-Eleven,E10,174.9,2026-05-06
206,7-Eleven Bligh Park,"735 George Street, Bligh Park NSW 2756",Bligh Park,2756,7-Eleven,LPG,111.9,2026-05-06
206,7-Eleven Bligh Park,"735 George Street, Bligh Park NSW 2756",Bligh Park,2756,7-Eleven,P98,201.9,2026-05-06
206,7-Eleven Bligh Park,"735 George Street, Bligh Park NSW 2756",Bligh Park,2756,7-Eleven,PDL,234.9,2026-05-06
206,7-Eleven Bligh Park,"735 George Street, Bligh Park NSW 2756",Bligh Park,2756,7-Eleven,U91,176.9,2026-05-06
207,7-Eleven Bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",Bonnyrigg,2177,7-Eleven,E10,169.9,2026-05-06
207,7-Eleven Bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",Bonnyrigg,2177,7-Eleven,P98,199.9,2026-05-06
207,7-Eleven Bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",Bonnyrigg,2177,7-Eleven,PDL,235.9,2026-05-06
207,7-Eleven Bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",Bonnyrigg,2177,7-Eleven,U91,171.9,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,E10,169.9,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,LPG,127.9,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,P95,188.4,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,P98,195.9,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,PDL,245.9,2026-05-06
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,U91,171.9,2026-05-06
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,E10,169.9,2026-05-06
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,P95,189.9,2026-05-06
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,P98,197.9,2026-05-06
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,PDL,231.9,2026-05-06
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,U91,171.9,2026-05-06
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,E10,173.9,2026-05-06
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,P98,198.9,2026-05-06
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,PDL,245.9,2026-05-06
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,U91,175.9,2026-05-06
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,E10,171.9,2026-05-06
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,P95,189.9,2026-05-06
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,P98,198.9,2026-05-06
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,PDL,239.9,2026-05-06
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,U91,173.9,2026-05-06
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,DL,249.9,2026-05-06
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,P98,206.9,2026-05-06
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,U91,179.9,2026-05-06
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,E10,169.9,2026-05-06
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,P95,188.9,2026-05-06
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,P98,195.9,2026-05-06
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,PDL,229.9,2026-05-06
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,U91,171.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,E10,179.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,LPG,127.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,P95,197.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,P98,206.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,PDL,251.9,2026-05-06
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,U91,181.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,E10,169.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,LPG,110.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,P95,188.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,P98,197.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,PDL,242.9,2026-05-06
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,U91,171.9,2026-05-06
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,E10,173.9,2026-05-06
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,P95,190.9,2026-05-06
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,P98,199.9,2026-05-06
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,PDL,255.9,2026-05-06
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,U91,175.9,2026-05-06
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,E10,217.9,2026-05-06
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,LPG,125.9,2026-05-06
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,P98,243.9,2026-05-06
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,PDL,239.9,2026-05-06
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,U91,219.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,E10,169.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,LPG,109.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,P95,189.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,P98,197.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,PDL,233.9,2026-05-06
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,U91,171.9,2026-05-06
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,E10,176.9,2026-05-06
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,P95,195.9,2026-05-06
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,P98,204.9,2026-05-06
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,PDL,244.9,2026-05-06
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,U91,178.9,2026-05-06
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,LPG,125.9,2026-05-06
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,P95,234.9,2026-05-06
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,P98,243.9,2026-05-06
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,PDL,245.9,2026-05-06
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,U91,219.9,2026-05-06
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,DL,249.9,2026-05-06
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,E10,177.9,2026-05-06
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,P98,206.9,2026-05-06
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,U91,179.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,E10,179.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,LPG,115.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,P95,199.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,P98,208.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,PDL,234.9,2026-05-06
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,U91,181.9,2026-05-06
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,E10,171.9,2026-05-06
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,P98,199.9,2026-05-06
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,PDL,248.9,2026-05-06
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,U91,173.9,2026-05-06
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,E10,172.9,2026-05-06
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,P98,200.9,2026-05-06
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,PDL,239.9,2026-05-06
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,U91,174.9,2026-05-06
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,E10,217.9,2026-05-06
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,P98,244.9,2026-05-06
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,PDL,247.9,2026-05-06
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,U91,219.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,E10,173.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,LPG,106.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,P95,192.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,P98,201.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,PDL,247.9,2026-05-06
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,U91,175.9,2026-05-06
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,E10,173.9,2026-05-06
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,P98,199.9,2026-05-06
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,PDL,244.9,2026-05-06
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,U91,175.9,2026-05-06
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,P98,203.9,2026-05-06
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,PDL,250.9,2026-05-06
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,U91,179.9,2026-05-06
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,E10,175.9,2026-05-06
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,P95,193.9,2026-05-06
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,P98,204.9,2026-05-06
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,PDL,229.9,2026-05-06
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,U91,177.9,2026-05-06
236,Coles Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Coles Express,DL,242.9,2026-05-06
236,Coles Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Coles Express,E10,179.9,2026-05-06
236,Coles Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Coles Express,P95,199.4,2026-05-06
236,Coles Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Coles Express,P98,208.9,2026-05-06
236,Coles Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Coles Express,U91,181.9,2026-05-06
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,E10,172.9,2026-05-06
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,LPG,115.9,2026-05-06
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,P98,203.9,2026-05-06
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,PDL,245.9,2026-05-06
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,U91,174.9,2026-05-06
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,E10,177.9,2026-05-06
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,LPG,109.9,2026-05-06
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,P98,204.9,2026-05-06
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,PDL,231.9,2026-05-06
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,U91,179.9,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,E10,177.9,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,LPG,109.8,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,P95,196.9,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,P98,204.9,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,PDL,236.9,2026-05-06
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,U91,179.9,2026-05-06
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,E10,173.9,2026-05-06
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,P95,191.9,2026-05-06
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,P98,199.9,2026-05-06
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,PDL,249.9,2026-05-06
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,U91,175.9,2026-05-06
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,E10,171.9,2026-05-06
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,P95,188.9,2026-05-06
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,P98,197.9,2026-05-06
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,PDL,255.9,2026-05-06
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,U91,173.9,2026-05-06
