fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_hard10_mean,ll_hard10_median,ll_hard10_seedstd,ll_lated_mean,ll_lated_median,ll_lated_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_hard10_mean_base,ll_lated_mean_base,ll_all_median_base,ll_hard25_median_base,ll_hard10_median_base,ll_lated_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median,delta_ll_hard10_mean,delta_ll_hard10_median,delta_ll_lated_mean,delta_ll_lated_median
11,normal,R0,0.34310043604938856,0.34641903715371325,0.014541180073118746,1.126587142380624,1.1502289805741117,0.0650498642849217,1.7611660944243508,1.7918578340739266,0.09833369223832775,0.7643895556176112,0.7746149511110939,0.036667923418509205,0.34310043604938856,1.126587142380624,1.7611660944243508,0.7643895556176112,0.34641903715371325,1.1502289805741117,1.7918578340739266,0.7746149511110939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,normal,R1_5c,0.338977849707445,0.33980138003430155,0.008357190829640282,1.1085932843045978,1.1185593577338606,0.03126194646130717,1.743494012625081,1.7784720158367793,0.05534359568569359,0.7870892399300435,0.7858521050625231,0.025324448477586158,0.34310043604938856,1.126587142380624,1.7611660944243508,0.7643895556176112,0.34641903715371325,1.1502289805741117,1.7918578340739266,0.7746149511110939,-0.004122586341943568,-0.006617657119411702,-0.01799385807602616,-0.0316696228402511,-0.017672081799269712,-0.013385818237147351,0.0226996843124323,0.011237153951429213
11,normal,R2_10c,0.3344173963794959,0.3342466030988335,0.009155454523145184,1.0897692072407676,1.0803566608615724,0.03190078296229649,1.713322521235043,1.7068298715659225,0.040987840978125495,0.7793165730607539,0.7720092842760681,0.023302914484458405,0.34310043604938856,1.126587142380624,1.7611660944243508,0.7643895556176112,0.34641903715371325,1.1502289805741117,1.7918578340739266,0.7746149511110939,-0.008683039669892645,-0.012172434054879777,-0.03681793513985632,-0.06987231971253927,-0.047843573189307875,-0.08502796250800415,0.01492701744314262,-0.0026056668350258327
12,normal,R0,0.30914139584424805,0.3093916730991337,0.0036849038141889283,1.0438342810536125,1.0338335952193694,0.02261573668929434,1.718451608346275,1.696452494206378,0.04627618673984408,0.13127466050555445,0.13245894299218997,0.002717177226291961,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.3093916730991337,1.0338335952193694,1.696452494206378,0.13245894299218997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,normal,R1_5c,0.31283547628145825,0.3124192208346189,0.006149266572694428,1.047046679123681,1.043314780620442,0.026782218344419875,1.70344815876692,1.7022929428030014,0.03728235189130879,0.12794655751095727,0.12836752480152988,0.0013266989871737827,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.3093916730991337,1.0338335952193694,1.696452494206378,0.13245894299218997,0.003694080437210201,0.0030275477354852476,0.0032123980700684562,0.009481185401072567,-0.015003449579355177,0.005840448596623471,-0.003328102994597182,-0.004091418190660084
12,normal,R2_10c,0.31594327202957084,0.31549299900028993,0.00469344061854129,1.0711846800596447,1.074675846821842,0.022710344591668815,1.7586643617653457,1.7685429828702421,0.03749449376566934,0.12851171816307097,0.12945983675482656,0.0028294445623143582,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.3093916730991337,1.0338335952193694,1.696452494206378,0.13245894299218997,0.006801876185322797,0.0061013259011562515,0.0273503990060322,0.04084225160247268,0.0402127534190706,0.07209048866386425,-0.0027629423424834765,-0.002999106237363408
13,shock,R0,0.2937984273047838,0.2882684932649149,0.009672384003906956,0.9896620856027065,0.9763031522677111,0.034123950093594986,1.685339238350402,1.6560036556480036,0.07471261187727457,0.45755258229882695,0.4559103598739182,0.009199660729124554,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.2882684932649149,0.9763031522677111,1.6560036556480036,0.4559103598739182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,shock,R1_5c,0.293435793940128,0.290475094345097,0.006055545996550493,0.9941313799223925,0.9893030128936656,0.018232807669609545,1.6870559065486712,1.6766604915653167,0.031631617879510646,0.4744708248679489,0.46897570617370465,0.01744480632671863,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.2882684932649149,0.9763031522677111,1.6560036556480036,0.4559103598739182,-0.00036263336465580664,0.0022066010801821134,0.004469294319686012,0.012999860625954485,0.0017166681982692111,0.020656835917313154,0.016918242569121944,0.013065346299786451
13,shock,R2_10c,0.29206710545965997,0.28993320014598706,0.005015495765344717,0.9948470040132579,0.9960973523211007,0.015870725081847423,1.6961643550173413,1.688209551167068,0.03684312611509048,0.4720757441765132,0.46463718632244483,0.017301024535116748,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.2882684932649149,0.9763031522677111,1.6560036556480036,0.4559103598739182,-0.0017313218451238122,0.0016647068810721755,0.0051849184105513535,0.01979420005338961,0.010825116666939305,0.0322058955190645,0.014523161877686264,0.008726826448526626
14,normal,R0,0.36135793035851516,0.36174580900236736,0.005701179087915592,1.2006361525597176,1.195056342847016,0.028079126129476332,1.9130734845089592,1.899440359453318,0.058430172411468806,0.3710147004344801,0.36910647745488834,0.0059827576260073675,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,0.36174580900236736,1.195056342847016,1.899440359453318,0.36910647745488834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,normal,R1_5c,0.3609174570868485,0.36358138452200905,0.005679361891906391,1.1972591409248454,1.205846618936824,0.021621190284975018,1.9060013786267684,1.898067339920831,0.042240354025700255,0.36952313274039994,0.3706502306565955,0.007744822432567712,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,0.36174580900236736,1.195056342847016,1.899440359453318,0.36910647745488834,-0.0004404732716666304,0.0018355755196416967,-0.00337701163487214,0.010790276089807982,-0.00707210588219076,-0.0013730195324870298,-0.0014915676940801537,0.0015437532017071876
14,normal,R2_10c,0.35665976952270684,0.35707610276451146,0.003994427411641727,1.1833881061798888,1.188651823998473,0.016958548071262423,1.8909695462980571,1.8900294565225595,0.035514579828250396,0.3670253036117332,0.36744347303319824,0.004560829572705999,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,0.36174580900236736,1.195056342847016,1.899440359453318,0.36910647745488834,-0.004698160835808318,-0.004669706237855897,-0.017248046379828796,-0.006404518848543095,-0.022103938210902063,-0.009410902930758525,-0.0039893968227469045,-0.0016630044216900952
