fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
4,shock,2022-08-02,2022-10-30,58317,6428,R2_10c,52,44,0.40819402471028254,1.1130496869979145,1.5914484612014548,0.5600625694416426,2.3713012910156976
4,shock,2022-08-02,2022-10-30,58317,6428,R2_10c,52,45,0.41686762835648455,1.114232729754322,1.6288644498780163,0.5703054502228441,2.360016624996206
4,shock,2022-08-02,2022-10-30,58317,6428,R2_10c,52,46,0.4226876848781197,1.1660123475660877,1.728405230990874,0.5823242050821013,2.3747583749936894
5,normal,2022-10-31,2023-01-28,57613,7815,R0,50,42,0.2939803554108413,0.9772454277802225,1.5613623911075942,0.5141666320309805,2.457865333009977
5,normal,2022-10-31,2023-01-28,57613,7815,R0,50,43,0.29948893288603495,0.9610546834347568,1.5225604862105029,0.5510913416281835,2.385489125008462
5,normal,2022-10-31,2023-01-28,57613,7815,R0,50,44,0.31552008735996423,1.02612619813394,1.6622565694030491,0.5486276791279988,2.371071874978952
5,normal,2022-10-31,2023-01-28,57613,7815,R0,50,45,0.27494187376651397,0.8903628586881172,1.3580065180347987,0.5101195182212395,2.4233866250142455
5,normal,2022-10-31,2023-01-28,57613,7815,R0,50,46,0.287450536985236,0.9400350625674865,1.4595786565699715,0.5357285134518485,2.3377874580037314
5,normal,2022-10-31,2023-01-28,57613,7815,R1_5c,52,42,0.2567951667696752,0.797070391879047,1.1667679629227605,0.4773912791022079,2.493102916982025
5,normal,2022-10-31,2023-01-28,57613,7815,R1_5c,52,43,0.2538780621891883,0.7852301654472036,1.139324230356391,0.4889048545284775,2.441206291987328
5,normal,2022-10-31,2023-01-28,57613,7815,R1_5c,52,44,0.29390067257628644,0.8895966459132709,1.3380371721142443,0.49243882543680134,2.473618458985584
5,normal,2022-10-31,2023-01-28,57613,7815,R1_5c,52,45,0.2699423843835554,0.8501537629743299,1.2523082718581058,0.5097861013050381,2.4906451250135433
5,normal,2022-10-31,2023-01-28,57613,7815,R1_5c,52,46,0.259544118199549,0.8186696014683859,1.219501687962439,0.47038712853171655,2.4579137910041027
5,normal,2022-10-31,2023-01-28,57613,7815,R2_10c,52,42,0.2615008498095743,0.8157311977218529,1.182514579031098,0.48358085284819113,2.4478463330015074
