fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_hard10_mean,ll_hard10_median,ll_hard10_seedstd,ll_lated_mean,ll_lated_median,ll_lated_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_hard10_mean_base,ll_lated_mean_base,ll_all_median_base,ll_hard25_median_base,ll_hard10_median_base,ll_lated_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median,delta_ll_hard10_mean,delta_ll_hard10_median,delta_ll_lated_mean,delta_ll_lated_median
3,normal,R0,0.39667663782638296,0.38883575370353934,0.026867392596178107,1.4017624248862965,1.3776942447170277,0.09662545456766783,2.213539979922428,2.165629404574725,0.11108042280470432,1.168564379891331,1.1789863319464906,0.11726112137758014,0.39667663782638296,1.4017624248862965,2.213539979922428,1.168564379891331,0.38883575370353934,1.3776942447170277,2.165629404574725,1.1789863319464906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,normal,RAC_full,0.36671298623125714,0.3449587920197395,0.06973532787922852,1.1791102232195563,1.1968923896394565,0.08846190111503606,1.8905885245518115,1.8940427686585763,0.14718131688203853,0.9144246915815899,0.9335823074032294,0.10429314478433506,0.39667663782638296,1.4017624248862965,2.213539979922428,1.168564379891331,0.38883575370353934,1.3776942447170277,2.165629404574725,1.1789863319464906,-0.029963651595125818,-0.04387696168379984,-0.22265220166674027,-0.18080185507757118,-0.32295145537061654,-0.2715866359161485,-0.2541396883097411,-0.24540402454326116
3,normal,RA_both,0.3479067118468854,0.3435807823436918,0.015165164491918274,1.1896153326334504,1.164594629802403,0.06650179569787623,1.878478852091586,1.8399751549048844,0.11817906839144456,0.9272591442645854,0.9074744616155492,0.10256497342958347,0.39667663782638296,1.4017624248862965,2.213539979922428,1.168564379891331,0.38883575370353934,1.3776942447170277,2.165629404574725,1.1789863319464906,-0.048769925979497586,-0.04525497135984752,-0.21214709225284611,-0.2130996149146247,-0.33506112783084196,-0.32565424966984047,-0.24130523562674555,-0.2715118703309414
3,normal,RA_delta,0.396320060215363,0.39614339244388247,0.01768695386665595,1.3904437356653,1.381687385819756,0.06618723550114462,2.158893617579504,2.1490355279524618,0.07398226805616664,1.1692321267493355,1.1355240679568679,0.09182809531652315,0.39667663782638296,1.4017624248862965,2.213539979922428,1.168564379891331,0.38883575370353934,1.3776942447170277,2.165629404574725,1.1789863319464906,-0.0003565776110199814,0.007307638740343125,-0.011318689220996436,0.003993141102728304,-0.05464636234292408,-0.016593876622263082,0.0006677468580045254,-0.04346226398962272
3,normal,RA_level,0.33806822816173215,0.33640416908907345,0.019531290634112138,1.1542531330560521,1.171488730938404,0.06076555461143394,1.832945506018305,1.8500941388651104,0.07072598451840555,0.8874658419262088,0.9017106118756454,0.05910954875051873,0.39667663782638296,1.4017624248862965,2.213539979922428,1.168564379891331,0.38883575370353934,1.3776942447170277,2.165629404574725,1.1789863319464906,-0.05860840966465081,-0.0524315846144659,-0.2475092918302444,-0.20620551377862362,-0.38059447390412293,-0.31553526570961443,-0.2810985379651222,-0.2772757200708452
4,shock,R0,0.41818946291336057,0.41704622001300534,0.01549663852707652,1.2290236322231496,1.2048379147995767,0.055004815631380384,1.9041758745035495,1.8554613421775028,0.11559567527603948,0.5656278509539818,0.5634905473070987,0.009293718693863987,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.41704622001300534,1.2048379147995767,1.8554613421775028,0.5634905473070987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shock,RAC_full,0.40479724186061733,0.40815869811463173,0.007080234414976042,1.1499551134642618,1.154824800015043,0.039986919823676324,1.7083752120492224,1.7341638741249987,0.08541167078208141,0.5766129501849218,0.5734467970442158,0.00728972389235684,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.41704622001300534,1.2048379147995767,1.8554613421775028,0.5634905473070987,-0.013392221052743236,-0.008887521898373607,-0.07906851875888776,-0.05001311478453374,-0.19580066245432715,-0.12129746805250408,0.010985099230939932,0.009956249737117062
4,shock,RA_both,0.4253550880360722,0.42502785468694476,0.016598573415103866,1.1723387751286949,1.1475879881145903,0.05661767536157908,1.7436606685730784,1.6796098101756676,0.11764090163219348,0.5937943931668845,0.5921969129207028,0.023411086228566733,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.41704622001300534,1.2048379147995767,1.8554613421775028,0.5634905473070987,0.0071656251227116274,0.00798163467393942,-0.0566848570944547,-0.05724992668498641,-0.16051520593047108,-0.17585153200183523,0.028166542212902712,0.028706365613604068
4,shock,RA_delta,0.4230647731813015,0.41653984570481295,0.01689853764919257,1.236044720301956,1.2294607165168525,0.044202739169655725,1.9097078305720594,1.9211325654777849,0.05813772437496806,0.5817522604629839,0.580194226018993,0.02479866740191428,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.41704622001300534,1.2048379147995767,1.8554613421775028,0.5634905473070987,0.004875310267940913,-0.0005063743081923922,0.0070210880788064145,0.024622801717275822,0.005531956068509869,0.06567122330028208,0.01612440950900207,0.016703678711894265
4,shock,RA_level,0.4008233710403581,0.4050746941932779,0.00923656860246585,1.1015697135159068,1.1063587241458035,0.02712742503802812,1.602042198041671,1.5971494965994055,0.032479621356404156,0.5874152838119299,0.5906965203389197,0.01664191863689412,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.41704622001300534,1.2048379147995767,1.8554613421775028,0.5634905473070987,-0.017366091873002476,-0.011971525819727435,-0.12745391870724276,-0.0984791906537732,-0.3021336764618785,-0.2583118455780973,0.02178743285794804,0.02720597303182104
